originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
How will the new currency notes of denomination 500 and 2000 curb black money?,How will scraping of 500 and 1000 rupees notes help in curbing corruption and black money?,How will the new currency be issued? The new currency will be issued on a blockchain. The blockchain will be used for the issuance of the new,"It will be deposited on a blockchain, and the new currency will be issued. ",“A new coin will be created on the blockchain and a new currency will be created.” ,"“The blockchain will create a new coin, and a new currency will be created.” ","“The blockchain will create a new coin, and a new currency will be created.” ","The emperor went on to say: ""In the future, we will have a new coin, a new currency will be created."" ",How will the new currencyaffect the economy? The new currency will not affect the economy in the short term. The new currency will not affect,"In the short term, the new currency won’t have an effect on the economy. ","The new currency is only a temporary encumbrance, and there is no immediate effect. ",", and it does not take effect immediately. ",He did not take effect immediately. ,He did not take effect immediately. 
"Is there any hockey club or coaching in Raipur, Chhattisgarh?","Is there any hockey club in Raipur, Chhattisgarh?",Is there any hockey club in the league that you'd want to play for? A: I'd like to play for the New York Rangers.,“I would like to play for the New York Rangers.” “Would there be any hockey club in the league that you would like to play for?” ,“I’d like to play for the New York Rangers.” “Are there any hockey clubs in the league you’d like to play for?” ,‘Are there any hockey clubs in your town you want to play for?’ ‘I want to play for the New York Rangers.’ ,"‘I’d like to play for the New York Rangers.’ ‘There are hockey clubs in your town you want to join,’ he said. ‘What","“There are hockey clubs in your town,” he said. “I would like to play for the New York Rangers.” ",Is there any hockey clubin your area? I don't think so. I've been trying to find one for a while now. I've,Is there a hockey club in your town? I don’t know. I have been looking for one for a long time. ,I have been looking for one for a long time. Is there a hockey club in your town? I don't know. ,Is there a hockey club in your town? I don’t know. I have been looking for one for a long time. ,I don’t know. I have been looking for a hockey club for a long time. ,I was looking for a hockey club for a long time. 
What is the difference between loving yourself and narcissism?,What is the difference between narcissism and self-love?,"What is the difference between a ""real"" and a ""fake"" gun? A real gun is a firearm that is manufactured by a licensed gun",a real firearm is a firearm that has been made by a reputable firearms manufacturer. What’s the difference between a real and a fake firearm,How can you tell the difference between a real and a fake gun? A real gun is a gun that has been produced by a reliable manufacturer. ,“What do you mean by a fake gun?” ,"""What's the use of fake guns?"" ",“What is the use of fake guns?” ,What is the difference betweena normal and a special? A special is the most expensive kind of the normal ones. A special is,‘What is the difference between a normal and a special? A special is the most expensive kind of the normal. ,‘What’s the difference between normal and special? A special is the most expensive type of normal. ,‘What’s the difference between normal and special? A special is the most expensive of all normals. ,“What’s the difference between ordinary and special? A special is the most expensive of all the normals. ,“What is the difference between ordinary and special?” 
How difficult is it to learn a new language fluently?,Is it really difficult to learn a new language?,How difficult is it to get the ball down to the point where you can make it to the corner? The most difficult thing is to get the,"The hardest thing is getting the ball to the corner, how hard is it to get the ball down? ","‘The hardest thing is to get the ball into the corner, how hard is it to drop the ball down? ",“It is the hardest thing to put the ball into the corner. How difficult is it to drop the ball? ,How difficult is it to drop the ball? ,But how hard it is to drop the ball? ,"How difficult is it toget in touch with the owner? I don't know, I've been trying for a while. I've been trying","I’ve been looking for a while. How difficult it is to find out the owner’s name? I don’t know, I’ve been looking for",I’ve been looking for a long time. I don’t know; I’ve been looking for a long time. I’ve been looking for ,I don't know; I've been looking for a long time. ,"I don’t know, I’ve been searching for a long time. ","I don’t know, I’ve been looking for a long time. "
What is the reason of the poor performance of India in the Olympics?,Why is India so bad at Olympics?,What is the reason of the delay? The reason for the delay is because of the fact that the project was launched at a time when the country,The delay is due to the fact that the project was launched at the same time as the country was beginning to renounce the state. ,The project was launched at the same time that the country was about to leave the country. ,It was just as the country was leaving the country. ,It was just as the country was leaving the country. ,"Then, just as the country was leaving the country, he came to the city. ",What is the reason ofthe delay? I'm trying to get my hands on some more information about the delay. I've been trying to,I've been trying to get a more accurate idea of the delay. I've been trawling the internet to get the truth about the delay. What,What was the matter with the delay? I have searched the web and tried to find the truth. ,I’ve searched the web and tried to find the truth. What’s the delay? ,Why the delay? I've looked the whole world over and tried to find the truth. ,"I looked everywhere, and tried to find the truth. Why is it that I haven't heard anything from you? "
How can I gain weight but also eat healthy?,How can I gain weight naturally?,How can I gain weight ? The most important thing you can do for your body is eat. Eat the right foods and you will lose weight.,"‘What can I do to lose weight? The first thing you must do is eat well. Eat well, and you will lose weight. ","“What can I do to lose weight? First, you must eat well. Eat well and you will lose weight. ",The first thing you should do is to eat well. You will gain weight. ,You will gain weight. The first thing is to eat well. ,"“First of all, eat well. Then you’ll get fat. ","How can I gain weight? I'm trying to gain weight. I've been trying for a while now, but I just can't seem",I've been trying for a long time to get some weight off. But I don't know how. How can I gain weight? ,"Why do I want to gain weight? I have been putting off weight for a long time, but I don't know how to. ",", I've been trying to get back my old size for a long time, but I don't know how to. Why do I want to gain weight","“Why should I want to gain weight?” asked Dr. Seligman. “I have been trying for a long time to get back my old size, but I",‘Why am I going to gain weight?’ Dr. Seligman asked. ‘I’ve been trying for a long time to get back to my old size
"How much money can I make reselling products? A month? Can I make 80,000 a month?","Can I make over 80,000 a month reselling products on eBay or Amazon?","How much money can I make? The amount of money you make depends on your experience and skills, and how much you want to make. The","Whether you want to get rich or not, depends on your skills and abilities. How much will I get? ",I’m going to be rich. You’ll be rich or not? It all depends on your talents and abilities. ,It’s all a question of talent and talent. I’m going to be rich. You will be rich or not? ,I will be rich. You will be rich or not? It's all a matter of talent and talent. ,It’s all a question of talent and talent. You will be rich or not? I will be rich. ,"How much money can Imake from a website? If you have a website, then it’s very likely that you’re","If you have a website, then it's very likely that you're going to make a lot of money by having a website. What's the","If you have a website, you will certainly be making a great deal of money by having a website. ","When you have a site, you will certainly be making a good deal of money by having a website. ","Having a website will, of course, save you a lot of money. ","Having a website is of course a great thing, and in the end you will save a lot of money. "
Why do people ask questions whose answer can be easily found on the internet?,Why do people ask basic questions instead of searching them?,Why do people ask questions like this? The reason for this is because people have no idea what they're doing. The reason for this,Why are people asking such questions? For the reason that they do not know what they are doing. Why do people ask such questions? ,Why are they asking such questions? Because they don’t know what they are doing. ,The reason they ask these questions is that they do not know what they are doing. ,", it is in that they don't know what they're doing. ",“This is because the people don’t know what they are doing. ,"Why do people ask questionslike this? I don't know, I just want to know. I don't want to get in trouble with the","Why do they ask such questions? I don’t know, but I want to know. I don’t want to get into any trouble","But I don't want to get into trouble. Why do they ask such questions? I don't know, but I want to know. ","Why are they asking such questions? I don't know, but I want to know. But I don't want to be in trouble. ","But I don’t want to be in trouble. Why are they asking such questions? I don’t know, but I want to know. ",I don’t know. I’d like to know. But I don’t want to get into trouble. Why do they ask questions like that? 
What is the most creative thing you have ever done?,Creative thing you have ever done or made?,What is the most creative thing you've ever done? The most creative thing I've ever done is writing a book. I wrote a book called,"I wrote a book called ""A Thousand-Five Ways of Creating""; it's a book about the ""Self-Made Art","“A Thousand-Five Ways of Creating” is a book of these Self-Made Ways, and they are called the “Made",A Thousand Ways of Creating is a book of these Ways of Self-Making. It is called the Ways of Self-Making.,It is called the Ways of Self-Making. ,The self-made path of self-development is called the Way of Self-Making. ,What is the most creative/interesting/interesting thing that you've seen someone do while you're at work? I don't work in a bank,"I don't work for a bank, I don't have any work at the bank, I don't work in a bank, what is the most","What do you mean by that? I don’t work for a bank, I don’t have any work at the bank, I don’t work for ","I don't work for a bank, I don't have any work at the bank, I don't work for a bank, what do you mean",‘What do you mean by that? I don’t work for a bank. I don’t have any work for a bank. ,‘What are you talking about? I don’t work for a bank. 
"Why could people not escape the fire in the December 2, 2016 Oakland warehouse fire?",How did people get stuck in the Oakland warehouse fire?,Why could people not escape ? Why could the people not escape? Why could the people not escape? Why could the people not escape? Why could the people,Why couldn't they escape? Why couldn't they escape? Why couldn't they escape? ,Why couldn't they escape? Why couldn't they escape? Why couldn't they escape? ,Why couldn’t they escape? Why couldn’t they escape? ,Why didn’t they escape? Why couldn’t they escape? ,Why did they not flee? Why didn't they flee? ,"Why could people not escape? I don't know, I think I just got too used to the way the world was. I don't think",I don’t know. I’ve grown accustomed to the way things were. Why didn’t the world flee? ,Why didn’t the world flee? I don’t know. I’ve gotten used to it. ,I don’t know. Why didn’t the world flee? I’m getting used to it. ,Why did the world not flee? I'm getting used to it. ,I'm getting used to it. Why didn't the world flee? 
How can I see who viewed my Instagram video?,How do I see who viewed my Instagram video?,"How can I see who is playing?"" The answer to the question is a simple one: you can't. The reason for this is",The answer to this question is quite simple: you can’t. And what do you see in the game?’ ,“And what is the game?” ,“What sort of game?” ,“What sort of game is that?” ,“What kind of game?” “What kind of game?” ,How can I see whoI am matched up with in the match history? Go to the game list on the right. You can find your opponent,The game history will be shown. You can find your opponent in the game history. ,You can also see your opponent in the history of the game. ,"And, in the history of the game, one can also see the enemy in the past. ",And it is in the history of the game that one sees the enemy before the battle. ,The battle’s history is the history of the battle. 
How is the British pound stronger than the US dollar when there is clearly more demand for the latter than the former?,Why is the British pound stronger than US dollar yet it is American economy which is stronger?,How is the British pound affected? The British pound is the most widely used currency in the world. It is also the second most widely used currency,"Besides, it is the most widely used currency in the world. ","Besides, it is the most widely used currency in the world. ",Is it not a well-known currency in the world? ,“Is not it a currency well known in the world?” ,“Isn’t that a currency well known in the world?” ,"How is the British pound? The British Pound is the official currency of the United Kingdom. It was created by Parliament in 1706, and",The British Pound is the official currency of the United Kingdom. ,The British Pound is the official currency of the United Kingdom. ,The British Pound is the official currency of the United Kingdom. ,It is the official currency of the United Kingdom. ,It is the official currency of the United Kingdom. 
Why is Manaphy childish in Pokémon Ranger and the Temple of the Sea?,Why is Manaphy annoying in Pokemon Ranger and The Temple of The Sea?,Why is Manaphy so powerful? The reason for Manaphy's popularity is that it's very powerful. Its stats are good for a,Why is Manaphy so strong? The reason for Manaphy's popularity is that it is very powerful. ,‘Why is Manaphy so powerful?’ ,“Why is Manaphy so strong?” ,"""Why is Manaphy so strong?"" ","""Why is Manaphy so strong?"" ",Why is Manaphynot in your party? I don't have the right team for it yet. I've been trying to get my hands,I haven’t got the right people for that. I’ve been teasing them for a while. But why is Manaphynot in your team,But why is Manaphynot in your team? I have not got the right men for that. I’ve been teasing them for a while. ,I haven't got the right men for that. I have been teasing them for a long time. But why is Manaphynot in your squad,"What do you mean, Manaphynot? I’ve been teasing them for a long time. I haven’t got the right people for this",", I've been teasing them for a long time. Who's right? Manaphynot? "
"If you could ask each stranger you meet any question and were guaranteed a 100% honest answer, what would you ask?","If you could ask a being that contained all knowledge one question and you were guaranteed to understand and remember the answer, what would you ask?","If you could ask each person on the list a question, which one would you ask? The list is comprised of the most prominent and powerful individuals",The list consists of the most important and powerful individuals. ,It’s a list of the most important and powerful people. ,"Besides, there is a list of the most important and powerful people on the list. ",And there is a list of the most important and powerful people on it. ,"In the list, there is a list of the most important and powerful people. ","If you could ask eachof your players a question, what would it be? I would ask them to tell me their worst fear. I think",I would ask them to tell me their worst fears. ,I asked them to tell me their worst fears. ,I asked them to tell me their worst fears. ,I asked them to describe their worst fears. ,“What are your fears?” I asked them. 
Empathy: How can I stop being very much empathetic?,How do I stop being an overly empathetic person?,"Empathy: How We Know, How We Know Not, by David Foster Wallace. The most powerful and profound of all the essays in this","The most powerful and profound of all the essays in this volume is: Empathy: How We Know, How We Do Not Know. by David Foster Wallace. ","And, in the end, we were given to the most important and profound essay, namely, ""Empathy: How We Know and What We Don't Know",And then we were given the most important and profound essay. ,"Then we had the most important and most profound essay, and it was written. ","We then wrote the most important and most significant essay, and we wrote it. ",Empathy: Howto Make Your Customers Feel More Valued I’ve been thinking a lot about empathy lately. I’,I have been thinking a lot about empathy lately. Empathy: How to make your customers feel more valued? ,What kind of human emotions can you have in your business? I've been thinking about human emotions a lot lately. ,I’ve been thinking about human emotions a lot lately. What sort of emotions can you have in your business? ,What emotions can you have in your business? I’ve been thinking about human emotions a lot lately. ,I’ve been thinking about human emotions a lot lately. What emotions can you apply to your business? 
Who would play you in the movie of your life?,"If you could choose an actor/actress to play you in a movie based on your life, who would you choose and why?",Who would play you in a movie? The guy who plays me is really great. He's like a friend of mine. How would,Why don’t you go and do a character like me? Who is going to play you in a movie? The man who plays me is really a great,Who will play you in a movie? The man who plays me is a great actor. Who will play me? ,“Who will play me? Who will play you in a film? I'm a great actor. ,“Who will play me? Who will play you in a movie? I’m a great actor. ,“Who will play me? Who will play you in a film? I am an actor. ,Who would play you inthe movie? I would play the guy that has the most fun. I don't think I can do much better than,"I’d like to play the most fun-loving character, but I don’t think I can do it any better. Who would play you in the movie?","Who would play you in the movie? Who would play you in the movie? I would like to play the most amusing character, but I don't think I could","I wanted to play the most amusing part, but I don't think I'd be able to do it. Who would play you in the movie? ","Who will play you in the movie? I wanted to play the most amusing part, but I couldn’t do it. ","I tried to play the most amusing part of the role, but I couldn’t. Who will be the actress who will play you? "
What's the going rate for a tooth from the Tooth Fairy these days?,What's the Tooth Fairy's going rate these days?,What's the going rate for this type of thing? The price of the item will be determined by the seller. How many items will,How many goods will be sold? The seller determines the price. ,The price is fixed by the seller. How many goods are to be sold? ,How many goods are to be sold? The price is set by the trader. ,"Having set the price, the trader chooses the price. ","In fact, the thief, who was the one who chose the price, decided the price he liked. ","What's the going rateon that? I don't know, I just bought it for myself. I don't think I've ever seen one","I don’t know if I’ve ever seen a pair like that, I just bought it. Is it really worth it? ",It’s a very fine pair of earrings. Have I ever seen one like this? I bought it. ,I bought it. Have I seen one like that? It's a very fine pair of earrings. ,The earrings are a very fine pair of earrings. I bought them. Did I see such earrings? ,I saw them. They are fine earrings. I bought them. 
Who won the Vice Presidential debate between Tim Kaine and Mike Pence?,"""Who """"won"""" the vice presidential debate tonight?""","Who won the Vice Presidential debate? The candidates, Republican Donald Trump and Democrat Hillary Clinton, sparred over a range of issues during the debate,","They were divided over a variety of issues, with Donald Trump and Hillary Clinton having a long discussion about them. Who won the vice presidential debate? ","What did Donald Trump and Hillary Clinton say about the Vice President? They had a lot of talking about various things, with Donald Trump and Hillary Clinton arguing for long.",They argued and talked and argued and talked for a long time. What did Donald Trump and Hillary Clinton say about the vice-president? ,"Why did Donald Trump and Hillary Clinton say so much about the vice-president? They argued, and argued, and argued, and argued, and ",Those two women were so irritated that they were so irritated. Why did Donald Trump and Hillary Clinton speak so much about the vice-president,Who won the Vice PresidentialDebate? Who won the Vice Presidential Debate? Who won the Vice Presidential Debate? Who won the,Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? ,Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? ,Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? ,Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? ,Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? Who won the presidential debate? 
How will the new currency notes of denomination 500 and 2000 curb black money?,"How the black money be recovered by simultaneously demonetising 500, 1000 notes and introducing 500 , 2000 notes?",How will the new currency be issued? The new currency will be issued on a blockchain. The blockchain will be used for the issuance of the new,"In order to release the new currency, the new currency is to be issued on a blockchain. ",And so the money will be put on the blockchain. ,“So they will have the money on the blockchain. ,“And they’ll put the money on the blockchain. ,“We’ll get the money to be locked up in the system. ,How will the new currencyaffect the economy? The new currency will not affect the economy in the short term. The new currency will not affect,But the new currency won't affect the economy in the short run. ,But the new currency will not have any negative impact on the economy. ,The new money will not have a negative impact on the economy. ,"if you take the capital into account, you’ll have the best chance of success. ","“If you include capital in your calculations, you will have the best chances of success. "
Is it possible for an individual to find a hidden talent within?,How can I find hidden talent inside me?,Is it possible for an individual to be a victim of multiple crimes? The law of multiple crimes is a general term that applies to the crimes of,"The law of multiple crimes, as a rule, covers all crimes, which occur amongst men. How can an individual be a victim of several crimes? ",The law of the multiplicity of crime applies to all crimes committed by a person. ,The law of multiplicity of crimes applies to all crimes committed by a person. ,The law of multiplicity of crimes applies to all crimes committed by a person. ,"“All crimes committed by a man are crimes, multiplied by many. ",Is it possible for anAmerican to get in touch with you? I don't think so. I don't think I can get in touch with,I can’t really imagine how an American could be of use to you. Can you get in touch with an American? I’m not sure of it. ,I don't know. You can get to know an American? It's not easy to make that connection. ,I don't know. You can get to know an American? ,You’re going to get to know an American? I don’t know. ,", I don’t know. You will be making friends with an American? "
Is it possible for people to love 2 person at the same time?,Can a person be really in love with two persons?,Is it possible for people to have the same experience? The most common experience for people who have had an experience with a spirit is that they have,The most common experience of people who have experienced an experience with a spirit is that they have had a dream. But how can such an experience be possible? ,How can such a thing be possible? The most common experience of a spirit in an ecstatic dream is that he has dreame,“The most common experience of the spirit in an ecstatic dream is that he dreamed. ,"“It’s the most common thing that happens in a joyful dream, as the expression is usually reflected in the dream. ","‘It’s a most common occurrence in a happy dream, since the dream usually represents the expression of a child. ",Is it possible for peopleto get in contact with you via email? I don't have an email account at the moment. I can make one,"I don't have an account right now, but I can make one. Is it possible to get in touch by email? ","‘I have no account at present, but I can have one. Can I have an account by email? ","I can't have an account, but I can have one. I don't have an account at present, but I can have one. ","I don’t have a credit card, but I can have a credit card. I can’t get a credit card, but I can get one.","I don’t have a credit card, but I can get a credit card. I can’t get a credit card, but I can get a"
"""What is difference between """"is"""" and """"are""""?""",Difference between is and are?,"""What is difference between a person and a machine? The difference between a person and a machine is that a person is conscious. And the difference between a",What difference is there between a man and a machine? And what difference does it make between a man and a machine? ,What difference is there between a man and a machine? And what difference is there between a man and a machine? ,And what difference does a man have between a machine and a man? ,"The machine is like a man, but how does it differ from man? ","“The machine is like a man, but what does it have in common with man? ","""What is difference betweenthe two?",“What difference is there between them?” ,“What is the difference?” ,“What is the difference?” “What is the difference?” ,‘What’s the difference?’ ‘What’s the difference?’ ,‘What is the difference?’ ‘What is the difference?’ 
Will Trump really build that wall and make Mexico pay for it?,How is it possible for Donald Trump to force Mexico to pay for the wall?,Will Trump really build that wall? The President's campaign pledge to build a wall on the border with Mexico has been the centerpiece of his campaign.,The promise of a wall on the Mexican border has been the focal point of the campaign. Will Trump build the wall? ,And whether Trump will build a wall? That has been the central issue of the campaign. The promise of a wall on the Mexican border has been the subject of much,The issue of the wall on the Mexican border has been the subject of much discussion. Is Trump going to build a wall? That has been the central question of the,Whether Trump is going to build a wall or not has been the main question of the campaign. ,It’s been the main question of the campaign. Will he build a wall or not? ,Will Trump really build thatwall? By: By: By: By: By: By,"Aye,’ said he, ‘bye, bye. Will Trump build this wall? ","What if Trump is going to build this wall? - ""Yes,"" said he. "" Good-bye, good-bye. ","“Yes,” he said. “Good-bye, good-bye. What if Trump plans to build this wall? ","What if Trump wants to build a wall? Yes, he said, he said, 'Good-bye, good-bye! ","he says, he says, ‘Good-bye! Good-bye! What if Trump wants to build a wall?’ "
How do I start blog and earn money from it?,How can I make money from a blog?,How do I start blog ging? The most popular way to start blogging is to create a blog on WordPress.com. WordPress.com is,How to get started with a blog? Probably the most common way to get started with a blog is to create a blog on WordPress.com. ,How can you start a blog? Probably the easiest way is to start a blog on WordPress. ,In what way can you start a blog? The easiest way would be to start a blog on WordPress. ,"In what way do you start a blog? Well, it would be the easiest thing to start a blog with WordPress. ",You will start a blog with WordPress. What do you mean by a blog? ,How do I start blog? I’ve been thinking about writing a blog for quite sometime now. I’ve been thinking about,How can I start a blog? I have been thinking about it for a long time. ,I've been thinking about it for a long time. What kind of blog can I start? ,I've been thinking about it for a long time. What kind of blog should I start? ,What kind of blog should I start? I’ve been thinking about it for a long time. ,I have been thinking about it for a long time. What sort of blog should I start? 
What were the main causes of World War 1 and what were the consequences for the countries involved?,What were the causes of World War I?,What were the main causes of the Great Depression? The most important cause was the Great Depression of the 1930s. The United States entered the Great,The Great Depression of the 1930s was the main cause of the Great Depression. The United States entered the Great Depression.,The United States entered into a great depression. ,"Moreover, the United States was in a great recession. ",The United States was in a great recession. ,The United States was in a great recession. ,"What were the main causesof the downfall? I don't know, I just know I've been trying to get back in shape for the past","I don’t know; I know I’ve been trying to get myself into shape for the past few months, but I don’t know what the reason was.","It isn't clear, but it is clear to me that I have been slacking for the past few months, and I do not know what it was","I don't know what it is, but it is clear to me that I've been neglecting myself for the past few months, and I don't know","I don't know why, but it seems to me that I've been neglecting myself for a few months. I don't know what it is.",I don’t know what. For a few months I’ve been neglecting myself. 
Can you get high in the slightest bit if you accidentally ingest a few microscopic specks of weed?,Can you get high by accidentally ingesting a few tiny specks of weed?,"Can you get high in here?"" The room is filled with the scent of marijuana. The room is filled with the scent of marijuana.",The room is filled with the smell of marijuana. Can you get high here? ,Can you get drunk? The room is full of the smell of marijuana. ,The room was full of the smell of weed. Could you get drunk? ,"Could you get drunk? It smelled of weed, and the room was full of it. ",I was drinking. I could smell the weed and the room was full of it. Could you get drunk? ,Can you get high inthat? I don't think so. I've been trying to find out if it's possible and I can't find,I have tried to find out if it's possible and can't find anything. But can it be high? I don't think it's possible.,"Is it possible? I cannot find out. I have tried to find out, but I can't find anything. ","I've been trying to find out, but I can't find anything. Is it possible? Is it possible? ","Is it possible? Is it possible? I've been searching, but I can't find anything. ",", I searched for the whole day, but there was no one. Is it possible? Is it possible? "
How can I check a capacitor with a multimeter?,How can you test a capacitor without a multimeter?,How can I check a package for tracking information? The quickest way is to visit the tracking page on the package you are interested in. Once the,The quickest way is to visit the package’s information page. What is the best way to find out the information about the package? ,What can I do to find out what the package is? I go to the address on the package. ,I go to the address on the package. ,"‘And you’re right, it’s the address on the package.’ ",“That’s the address on the package.” ,"How can I check abalance? If you have a balance to check, please select the option below. If you have a balance","If you have a balance to check, please select the option below. ","If you need to make a claim, please select the checkbox. ",You may make an inquiry if you wish to. ,“Then you can ask for him.” ,‘Then you can ask for him.’ 
Could dark matter fill 'empty' space and be displaced by matter? Could the Milky Way's halo be the state of displacement of the dark matter?,Is the strongly interacting dark matter which fills 'empty' space and is displaced by matter what relates general relativity and quantum mechanics?,"Could dark matter fill ' holes' in the Universe? The Universe is filled with galaxies, and most of them are very large and bright. These","There are thousands of galaxies in the universe. They are all very large and bright. The Universe is filled with galaxies, many of which are very",There are thousands of galaxies in the universe. They are all very large and bright. ,In the universe there are thousands of galaxies. All of them are very large and bright. ,"In the universe there are thousands of galaxies, each of which is a large and bright galaxy. ","In the universe there are thousands of galaxies, each of which is a big and bright galaxy. ",Could dark matter fill 'the hole' left by the Big Bang? By: Alessia DePina Published:,The article was written by Alessia Depina. Could the dark matter fill in that void left by the Big Bang? ,The article is written by Alessia Depina. Could dark matter fill in the void left by the Big Bang? ,Alessia Depina writes a story about the Dark Matter. Is the Dark Matter to fill in the void left by the Big Bang? ,Is there no way out of the void left by the Big Bang? Is there any way out of the void left by the Big Bang? Alessi,"Alessi cried out, “What’s the use of the tidal wave?” The tidal wave was not a ripple,"
What kinds of activities do old people to do these days?,What kind of things do old people like?,What kinds of activities do you enjoy? What are you good at? What are you bad at? What are you good at? What are you bad at,What do you do well? What do you do poorly? What do you do well? What do you do well? What do you do bad? ,What do you do well? What do you do poorly? What do you do well? What do you do well? What do you do poorly? ,What do you do well? What do you do well? What do you do poorly? What do you do well? ,What do you do well? What do you do poorly? What do you do well? ,What are you doing well? What are you doing badly? What are you doing well? What are you doing well? ,"What kinds of activities doyou like? I enjoy just hanging out with friends, going to the beach, camping, fishing, just hanging out.","“I enjoy the company of friends, the beach, the camping, the fishing, the hangouts. What do you like to do?” ","What do you like to do?''I love the company of friends, the beach, the fishing, the fishing, the sand. ","“I love the company of friends, the beach, the fishing, the fishing, the sand. What do you like to do?” ",What do you do for fun? What are you up to?’ ,What are you doing? What do you do for fun? 
What are the biggest plot holes and errors in Harry Potter?,What are some of the plot holes in Harry Potter?,"What are the biggest plot holes in the Star Trek universe? The biggest one, of course, is that the Enterprise was destroyed. And the reason","The biggest, of course, is that the Enterprise has been destroyed. What are the most important plot holes in the Star Trek universe? ",What are the most important plot holes in the Star Trek universe? The most important is that the Enterprise is destroyed. ,The most important thing is that the Enterprise is destroyed. ,But what is important is that the Enterprise is destroyed. ,But the most important thing is that the Enterprise is destroyed. ,What are the biggest plotholes? I’ve been thinking about what I’ve been reading about plot holes and I’,"I was thinking about the things I read about plot holes, and I thought: What are the worst plot holes? ","I read the things that are said to have plot holes in them, and I thought: What are the worst plot holes? ","I read what they call “plot holes” and thought, “What are the most terrible rip-offs?” ","Then I read what is called a ""plot hole"" and wondered: ""What are the most terrible rip-offs?"" ","Moreover, I read something called the ‘plot hole’. I wondered: ‘What are the most terrible rip-offs?’ "
How many solar panels are needed to charge 1 x 200ah battery?,How many watts of solar plates can charge a 200Ah battery?,"How many solar panels are you using?"" The answer to the question depends on how much you want to save on electricity. The more you want to","The less electricity you have, the less you want to save. What are the numbers of the solar panels you have?” ",“What are the number of solar panels?” “What number of solar panels do you have?” ,“How many solar panels do you have?” ,“How many solar panels do you have?” ,“How many solar panels do you have?” ,How many solar panels areon your house? I’ve been thinking about solar power for a while now. I’ve been,I’ve been thinking about solar power for a long time. How many solar panels are on your house? ,What are your solar panels? I’ve been thinking about them for a long time. ,I’ve been thinking about them for a long time. What’s your solar panel? ,What’s your solar panel? I’ve been thinking about it for a long time. ,I’ve been thinking about it for a long time.What’s your solar panel? 
Is there an ultimate limit to how much information the human brain can actually hold?,Is there a limit to how much knowledge a human brain can retain?,Is there an ultimate limit to the amount of power you can store in your body? The amount of power you can store depends on your metabolism.,It depends on your metabolism. Can you achieve an ultimate limit to the power you have in your body? ,The strength of your body is limited by the process of metabolism. ,It is the mechanism of metabolism that limits the strength of your body. ,The body’s metabolism is the primary factor. ,This is the body’s primary function. ,Is there an ultimate limitto the amount of data a mobile phone can store? I'm trying to find out if there's an ultimate limit,Is there a certain limit to the amount of data that a mobile phone can hold? ,There is a limit to the amount of data that a mobile phone can contain. ,There is a limit to the number of data on a mobile phone. ,There is a limit to the number of lines in a mobile phone. ,"The cell phone has a limit, a certain number of lines, and there is no limit for the number of lines in the mobile phone. "
How do you feel about Donald Trump being elected president?,How do you feel about Trump winning presidency?,How do you feel about the new season? I'm really excited. The season has been really exciting. I think it's going to be very,The season has been a great joy. How do you feel about the new season? I’m very excited. ,How are you feeling about the new season? I am very excited. The winter has been a pleasure. ,I am very excited. The winter was a pleasure. How are you feeling about the new season? ,What are you preparing for the new season? The winter was a good time. I am very excited. ,I’m very excited. What is it you’re preparing for the new season? The winter was a good time. ,"How do you feel aboutthe ""I'm a man, I don't want a wife"" attitude? I don't care what anyone says,","“I’m a man, I don’t want a wife,” I’m sure a man could have said. But, it’s all the","But it's all about the man, the woman, the man. I don't want a woman, you know, a man, it's all","I’m not for a woman, you know, a man. But the man, the man, the man. ",I am not for a woman. I am for a man. ,", I am not for a woman, I am for a man. "
How do I reduce the thigh thickness and hip thickness?,What type of exercise should I do in order to reduce the fat of my hip and buttock?,How do I reduce the amount of time spent on my computer? The most effective way to reduce the amount of time spent on your computer is to,What can I do to reduce the time I spend on my computer? The most effective way to reduce the time I spend on my computer is to cut back on my work.,Is there any way to reduce my time on my computer? One way is to reduce my work. ,The only way is to cut down on my work. ,I must take the chance of doing what I love. ,I must have the chance to do what I love. ,How do I reduce thetime it takes for the phone to boot up? I've just gotten a new phone (Samsung Galaxy S3),How can I improve the boot time? I have a new Samsung Galaxy S3 with a new screen.,", I’m a new Samsung Galaxy S3, I’ve got a new screen and the booting speed is not fast enough. I’ve got",", I’ve got a new Galaxy S3 in my hands. The screen is a new one and the booting isn’t fast enough.","The screen is a new one, the boot is not fast enough. ","‘It’s the screen,’ he said. ‘But the boot doesn’t come on fast enough.’ "
