originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
In turn SuSE will license Java 2 Standard Edition while also formalising an existing agreement to distribute Sun 's Java Virtual Machine for running Java applications .,"Nuremberg , Germany-based SuSE will license Sun 's Java 2 Standard Edition ( J2SE ) and ship Sun 's Java Virtual Machine across its Linux software line .","In turn SuSE will have to make it more attractive for customers to use its products. The company's current offering of open source software and services is ""a bit of",The company says its products are “just a little of the same”. In this way SuSE must have its products more appealing to the market. ,"The company says that the company's products are ""just a little bit alike."" ","""They say they are ""different."" ",‘They say they are ‘different.’ ,‘They say they are ‘different.’ ,"In turn SuSE willprobably get more of your money. Yeah, I've been reading up on SuSE's Linux support and I think I may just go","I am sure I am not the only one who would like to take the SuSE Linux support, and I think I shall just take it. In turn, SuSE",So I take the SuSE Linux support and I'll take it. ,I'll get SuSE Linux support. ,SuSE Linux support. ,XSUS support. 
"Contrary to what PeopleSoft management would have you believe , Oracle intends to fully support PeopleSoft customers and products for many years to come . ""","Ellison said that contrary to the contentions of PeopleSoft management , Oracle intends to "" fully support PeopleSoft customers and products "" for many years to come .","Contrary to what People for the Ethical Treatment of Animals claims, the ""pig"" is not a pig at all. The pig is a cross between a pig","The pig is a cross between a pig and a dog. According to the “Ethical Treatment of Animals,” the pig is not","In the ethical rules of animal abuse, the pig is not treated with the same dignity as a dog. ","But, in the sanctity of animal abuse, the pig is not treated as a dog. ",The animal is not taken for a dog. ,"The animal, therefore, is not taken as a dog. ","Contrary to what Peoplesay, I think the first season was the best. I think the first season has the best characters, the best storyline, the best characters","I think the first season was the best. I disagree with what people say, but I think it was the best. ","I disagree with everyone's opinion, but I think the first season was the best. ","I don’t agree with everyone’s opinion, but I think the first season was the best. ",I disagree with everyone's opinion. But I think that the first season was the best. ,The first season I thought was the best of the year. I disagree with every opinion. 
"If requested by outside authorities , however , the FCC will provide data from system audit logs to support external investigations of improper Internet use .","However , the agency said it will provide data from system audit logs to support external investigations of improper Internet use if requested by outside authorities .","If requested by outside authorities , a person may be detained for up to 48 hours for questioning without a lawyer. The detainee can be released after a day, and if the","They are released after a day. The prisoner, after being detained by the prisoner for a day or so, can be let go. If someone","After a day, the accused is released. The accused can be held for several days, but they are let out after a day. ","Besides, he is only allowed to go to prison for several days, but they are released after a day. ","Besides, he was only allowed to be in prison for several days. After a day they were released. ","Besides, he was only allowed to stay in prison for several days. After a day, they were released. ","If requested by outside authorities, the company will send the information to the FBI for examination. “If there’s an investigation, it’","""If there's a case, then the company will go to the FBI to report it to the court. ","“If the case is brought, we’ll take the company to the FBI to report it to the court. ","“If a lawsuit is brought, then we’ll take the company to the FBI and report it to the court. ","“If you’re sued, we’ll go to the FBI and report it to the court.” ","“If it’s a lawsuit, we’ll go to the FBI and tell the court.” "
"Under the 1973 Roe vs. Wade ruling , before a fetus could live outside the womb , the abortion decision was left to the woman and her physician .","Under the original Roe v. Wade ruling , the abortion decision was left to the woman and her physician before a fetus could live outside the womb .","Under the 1973 Roe vs . Wade decision, the Supreme Court held that states may not ban abortion except to save the life of the mother. The ruling came after a challenge","The ruling came after a petition was brought by a woman to defend it. Roe vs Wade was a landmark decision of the Supreme Court, and","Moreover, the case has been affirmed in several courts, including the Supreme Court. The case has been decided by a petition filed by a woman. ","He was a woman, he was a man, and he was a man. He had filed the petition through his own account. The petition was","He filed the application for a new job. He was a woman, he was a man, he was a man. ","He was a woman, he was a man, he was a man. He applied for a new job. ","Under the 1973 Roe vs. Wade decision, the U.S. Supreme Court legalized abortion in the U.S. It’s been a contentious issue for",The court ruled in 1973 that the law of abortion in the United States had been declared permissible.,This court ruled in 1973 that the laws of abortion were permissible in the United States.,The court was the first to declare that the legalization of abortion in the United States was permissible. ,And the court was the first to declare that abortion was permissible in the United States. ,"In the United States, the first decree that allowed abortion was passed. "
"It ended a diplomatic drought between the two nations , at odds for months over North Korea 's nuclear program and American demands that it cease .","The contact between the delegations ended a diplomatic drought between the two nations , at odds over the nuclear program and U.S. demands that it cease immediately .","It ended a diplomatic drought between the two countries. The two countries signed the treaty in 2008. The agreement, which will take effect on January 1,",The two countries signed the treaty in 2008. It ended the diplomatic crisis between the two nations.,The two countries signed the treaty in 2008. It ended the diplomatic dispute between the two countries.,He has a treaty between the two countries. He signed it in 2008.,"Having signed it, he then signed the treaty between the two countries. ","Having signed this, he signed the treaty between the two nations. ",It ended a diplomatic droughtand a year later the world’s top diplomats gathered at the United Nations for the first time in more than a year to discuss the,"When it was the second year, the world’s top diplomats gathered for the first time in more than a year to discuss the issue of war. ","A second year later, all the leading diplomats, from all over the world, gathered to discuss the war. ",It was a year later that all the leading diplomats from all over the world gathered to discuss the war. ,"Then a year later, all the diplomats of the world came together to discuss the war. ",But the year after that the generals and diplomats of the whole world met and discussed the question of the war. 
"Thirty-eight percent of patients surveyed in five urban clinics believed the myth that cancer spreads when exposed to air during surgery , according to a poll to be published Tuesday .","Thirty-eight percent of cancer patients in five urban clinics believed the myth that the disease spreads when exposed to air during surgery , according to a survey .","Thirty-eight percent of Americans believe that the federal government has a responsibility to make sure that all citizens have equal rights, while only 22 percent disagree. The same poll shows","The same survey shows that 47 percent of the population believes that the government has a responsibility to protect the rights of all citizens, while only 22 percent are opposed","During that same survey, the government of the capital revealed that 46 percent of the population believed the government had the duty of protecting the rights of the citizens, while only",Then they began to survey them. The results of this survey revealed that only 46 percent of the people believed that the government was in the duty of protecting the rights of,This survey showed that only 46 percent of the people believed that the government was duty-bound to protect their rights.,The survey showed that only 46 percent of the people believed that the government had a duty to protect their rights.,Thirty-eight percent ofthe people who responded to a poll by the conservative think tank The Heritage Foundation said the nation’s debt was a “serious�,The question was taken by the conservative think tank the Heritage Foundation. Thirty-eight percent of those who responded to the poll said that the nation’s debt,The question was taken by the conservative Heritage Foundation. Thirty-eight percent of those who voted said that the debt of the country was not in the public,The conservative Heritage Foundation said the debt of the nation was not on the table. Thirty-eight percent of the vote said that the debt of the nation was,"It is a matter of a national debt, and that he is not on the table. Thirty-eight percent of the vote declared that the","It was a matter of national debt, and not on the table. Thirty-eight percent of the people declared that it was a matter of national"
"You have to dig deep and come up with the goods against guys who are out there competing with you . """,You have to dig deep and come up with the goods against guys that are out there competing with the best of us .,You have to dig deep to find the truth. The truth is buried under a lot of garbage. And the garbage is often so big and so heavy that you can't,And the rubbish is so great and heavy that it can’t be weighed down. There is no way out of it if you look deep. ,"And the trash is so big and heavy that you can't tuck it away, look deep. ","‘Oh, I’m not talking about the rags,’ said Dr. Ley, ‘they’re so thick and heavy that it’s hard","'I'm not talking about the rags,' said Dr. Ley, 'they're so thick and heavy that they're hard","“I don’t mean the rags,” Dr. Ley said. “They’re so thick and heavy, they’re a problem for ",You have to dig deepto find that one person that's actually good at the game. I've been playing since beta and I've been playing since beta and I,I've been playing since beta and I've been playing since beta and I've been playing since beta and I've been playing since beta and I',And I’ve been playing since the beginning. I’ve been playing since the beginning. ,I have been playing since the beginning. ,I have been playing since I was a little boy. ,I've been playing since I was a little boy. 
"They said they were not advocating the changes yet , but believed they are worth considering ‚Äî especially as NATO expands to 26 members .","The sponsors said they were not advocating the changes yet , but believed it was worth considering - especially as NATO expands to 26 members .",They said they were not able to confirm the authenticity of the documents. The documents are dated from January 2016 and show that the two companies were working on a project,I asked her. The documents said that the two companies had been tasked to work on the project. They were not able to confirm the authenticity of the documents,I asked. The documents said that the two companies were to be commissioned to work on the project. ,"“Yes, and they’ll be working together to complete the project.” I asked. ","I asked. ‘ Yes, they will work together on the project.’ ","I asked him.'Yes, they'll work together on this project.' ","They said they were notgoing to make any changes to the way the game is played, and that the game would remain the same, just with more people in it","And if they wanted to play more players, it was to make more people. ","‘So the main thing was to make more people. If they wanted to make more people, it was to make more people.’ ","“And that was what the main thing was. If they wanted to make more people, it was to make more people.” ","And that is what was the most important thing. If they wanted to recruit more people, they had to recruit more people. ","They wanted to recruit more people, so they had to recruit more people. And that was the main thing. "
"Samudra , 33 , a textile salesman , is also charged with the church bombings across Indonesia on Christmas Eve , 2000 , in which 19 people died .","Samudra , 33 , a textile salesman , is also charged with a series of church bombings across Indonesia on Christmas Eve , 2000 , when 19 people were killed .","Samudra , 33 , 3, (631),. A. M. K. M. M. M. M. M., Effect","A. M. K. M. M. M. M. M. M. M. M. M. M., M. M., M.",A. M. K. M. M. M. M. M. M. M. M. M. M. M. M. M. M.,A. M. K. M. M. M. M. M. M. M. M. M. M. M. M. M. M.,A. M. K. M. M. M. M. M. M. M. M. M. M. M. M. M. M.,A. M. K. M. M. M. M. M. M. M. M. M. M. M. M. M. M.,"Samudra , 33, Mumbai, India. I am a graduate of the School of Management and Technology at the University of Mumbai. I am a graduate of the","My name is Samudra and I’m from Mumbai. I’m a graduate of the Institute of Management, Mumbai. ",""" My name is Samudra, and I am from Mumbai. ","“My name is Samudra, I am from Mumbai. ",‘I am from Mumbai. ,“I am from Mumbai. 
"If you 're over here thinking this problem has been blown out of proportion by the media , you are wrong .",""" If you think this problem has been blown out of proportion by the media , you are wrong . ""","If you 're over the age of 18 and you want to purchase this item, please visit the following link: http://www.rockislandauction.com","If you're over 18 and want to buy this item, please go to the following link:","""If you are over 18 and want to buy it, you can go to this link:","“If you’re over 18 and want to buy it, go to this link: “Is it worth it?”", Is it worth the money?” ,‘Is it worth it?’ ,"If you 're overthe age of 18, you can get your hands on a free copy of the latest issue of the Guardian by simply sending an e-mail","I'm afraid I can't get the newest edition. If you're over 18, you can get a free copy of the latest issue of the Guardian",The Guardian if you are over the age of 18 can get you a free copy of the new edition of the Guardian if you ask us. I don',"I've had nothing to do with them, they just seem to have to take a few more steps. If you're over 18 years old, you can","If you're 18 or older, then you're okay.","“If you are 18 or older, you are okay."
Microsoft has proposed a work-around that consumers and enterprises should implement until a new patch is released .,"In lieu of a direct patch , Microsoft has proposed a workaround that consumers can implement until a new patch is released .","Microsoft has proposed a work -around for the issue, which involves the use of a special key that will only work on the Surface Book, Surface Pro 4, and Surface","It has been resolved with a fix by the company, which involves the use of a special key that will only work on the Surface Book, the Pro 4, and","“In fact, we’ve made a deal with the company that I’ll only have to use a special key, which will only work on the Surface","“It was all agreed upon between the two companies that I was to use only one key, which I only need to use on the surface. ","“All the parties agreed that I was to use one key only, which was all I needed to do on the surface. ","“It was decided that I had to use one key, and that was the least I could do on the surface. ",Microsoft has proposed a work-around for the Windows 8.1 update problem by allowing the user to install the Windows 8.1 update by downloading the Windows 8.,The solution to this problem was a temporary fix to the Windows 8.1 system which was installed by downloading the latest version of Windows.,The solution for this was to use a temporary fix for Windows 8.1. The update was made by downloading the latest version of Windows.,I had to update my PC to the latest version. ,I needed to update my computer. ,I needed to upgrade my computer. 
"Frank Quattrone , the former Credit Suisse First Boston technology investment-banking guru , reportedly pleaded not guilty Tuesday to charges of obstruction of justice and witness tampering .",NEW YORK - ( Dow Jones ) - Former star investment banker Frank Quattrone pleaded not guilty Tuesday to criminal charges of obstruction of justice and witness tampering .,"Frank Quattrone , The Influence of Gender and Gender Role on Attitudes Toward Gender-Neutral and Gender-Bending Bathroom Policies, Gender and Society,"," Frank Quattrone, “The influence of gender and gendered factors on the attitudes towards enforcing the gendere",""" The influence of gender and the gendered on the attitude to enforce the gendered "" ",The influence of gender and the gendered on the attitude to the gendered ,The influence of gender and of gender on the attitude of , The influence of gender and gender on ,"Frank Quattrone ,a member of the House Committee on Agriculture, has announced that he will not seek reelection to the 116th Congress. The decision was made after","After the announcement of the resignation of the chairman of the Committee of Agriculture, Frank Quattrone has announced that he is no longer running for re-e",""" Then, after the resignation of the chairman of the committee of agriculture, Frank Quattrone has announced that he will not run for office any more.","After the resignation of the chairman of the committee of agriculture, Frank Quattrone announced that he would not run for office any more. ","He said that, as soon as he had announced the retirement of the Chairman of the Committee of Agriculture, Frank Quattrone announced that he would not run","He said that as soon as he announced the retirement of the Chairman of the Agriculture Board, Frank Quattrone said that he would not run for governor,"
"Before addressing the economy , Bush discussed the terrorist attacks in Saudi Arabia , which killed as many as 29 people , including seven Americans .","The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people , including seven Americans .","Before addressing the economy , Mr. Obama said he would continue to press for tax increases to help the nation's struggling families. ""The middle class will never,","‘I won’t let the middle class,’ he said. Before the president spoke about the economy, Mr. Obama announced that he would continue to demand","Before the President spoke about the economy, Mr. Obama announced that he would demand a redoubled taxation. ","Having spoken of the economy, Mr. Obama said that he would not restrain him from increasing his tax burden. ","After he talked about the economy, Mr. Obama said that he would not prevent him from raising his taxes. ","He talked about the economy, but Mr. Obama said that he would not prevent him from raising taxes. ","Before addressing the economy ,the government must address the health care crisis. We have the best doctors and hospitals in the world, yet we can't afford to treat the","We have the best doctors and hospitals in the world, but we cannot afford to treat the poor. We must take care of the poor, and if we want to","We need to take care of the poor, and if we wish to, we need to. We have the best doctors and hospitals in the world, but we cannot","I’ve got the best doctors and hospitals in the world, but I’m not quite sure that we’re going to get to the bottom of it. It","But I don’t think we’re going to get there. I have the best doctors and hospitals in the world, but I’m not sure we’ll","But I have the best doctors and hospitals in the world, but I don't think we will get there. "
"Mr Goh on his part , described the visit as especially important - given the SARS situation .",Mr Goh said that it was ' especially important given the Sars situation in Singapore ' .,"Mr Goh on his way to the House of Commons. Photograph: Andrew Parsons/PA In the House of Commons, the Labour MP for Leeds North East,","In the House of Commons, Mr Goh is in the House of Commons. Andrew Parsons, P.A. At the House of Commons, Mr","Andrew Parsons, a lawyer, is in the Commons. Mr. Goh is in the Commons. ",“Are you listening to me? Mr. Goh is in the house. Andrew Parsons is in the house. Mr. Goh is in the house.,"“Is it you, Mr. Goh? Mr. Parsons is in the house. Mr. Goh is in the house. ","“Is it you, Mr. Goh?” ",Mr Goh on hisreturn from the United States yesterday said he was “not surprised” by the latest developments. “I’ve,"“I am a little surprised by this,” said Mr. Goh. On his return from the United States yesterday, he said, “I’m not","Then when he came back from his trip to the United States, he said, “I was not in the country when I came here last night. I",‘I was not in the country when I came to this place last night. ,‘I was not in the country when I came to this town last night. ,‘I was not in the country when I came to this town last night. 
"But while the prime minister 's trial judders to a halt , his co-defendants in the same case are not protected .","While he is now spared that threat , his co-defendants in the same case are not protected .","But while the prime minister 's office says the government has no plans to make it harder for people to travel abroad for work, some experts say it's a matter of when","But the Prime Minister’s office says there’s no intention of making it harder for people to travel abroad for work, but some experts say it’s a",But the Prime Minister's office says he is not planning to make it harder for the people to go abroad to work. ,But the Prime Minister's office said that he did not want to make the people's work harder. ,But the prime minister’s office said he didn’t want to give the people more work. ,The prime minister said that he did not want to give the people more work. ,"But while the prime minister’s office has not confirmed the figures, it is understood that the government has already spent more than £1 billion on the project.",“How much has the government spent on the project?” he asked. “The Prime Minister’s office has not confirmed the figure. ,"""How much has the government spent on the project?"" he asked. ""The minister's office has not confirmed the figure. ",– What did the government spend on this project?” he asked. “The minister’s office hasn’t confirmed the figure.” ,“Where did the money go? “he asked. “The minister’s office did not give me the figures.” ,“Where did the money come from?” he asked. “The ministry office didn’t give me the figures.” 
"The 19 face charges including racketeering , conspiracy , organized fraud , grand theft and illegal drug sales , all felonies carrying penalties of five to 30 years in prison .","The suspects were charged with racketeering , conspiracy , organized fraud , grand theft and illegal drug sales , all felonies carrying penalties of five to 30 years in prison .",The 19 face charges including two counts of second-degree murder and two counts of manslaughter. The two women charged with second-degree murder are 19-year-old Samantha,“These two women are accused of second-degree murder and two counts of manslaughter. They are the young women of 19. They are accused of two counts,“These two women are accused of second-degree murder and of manslaughter. ,“There are two women here who are accused of second-degree murder and manslaughter. ,“The two women who were here were accused of second-degree murder and manslaughter. ,The women are accused of murder and manslaughter. ,"The 19 face charges includingattempted murder, assault, and criminal damage to property. A 19-year-old man has been charged with attempted murder, assault",One of the accused is a young man who is accused of attempted murder and assault. He is accused of attempted murder and assault. ,He was arrested on a charge of attempted murder. The accused is a young man who is accused of attempted murder. ,"The accused was a young man, who was accused of attempted murder. He was arrested on the charge of attempted murder. ","A young man was arrested, who was charged with attempted murder. ",Those who had been arrested were arrested and a man was arrested. 
"Where long-lines used to catch 10 fish per 100 hooks in past decades , they are now lucky to catch one , the study found .",""" Whereas long lines used to catch 10 fish per 100 hooks , now they are lucky to catch one , "" Myers said .","Where long-lines used to be the norm for people wanting to buy tickets for concerts, now it's a rarity. The reason for this is because of the rise of","Why this is because of the emergence of the theater industry. When long lines were the norm for people wanting to buy tickets for concerts, it is now a rare","Now, for instance, long queues are the norm for people who want to buy tickets for concerts. But now they are rare. This is a result of the",", I’m sure. Moreover, these are very rare now. They are usually long lines, especially for people who buy tickets for concerts. ",", I am sure. Besides, it's very rare these days. They are usually long, especially for people who buy tickets for concerts. ","In fact, it’s extremely rare these days. I’m sure it’s very rare. I suppose it’s a fact, you know. ","Where long-lines usedto be the norm, it's now the exception A year ago, the coronavirus pandemic forced a drastic shift in the way",The swine flu a year ago prompted a drastic change in the fashion of things. Whereas the sluggish ways were once,"But the old slow way of life was no longer so. A year ago, the swine flu had had an irresistible influence on the world.","A year ago, the swine flu had been a devastating influence on the world. But that was no longer the case. ","And no longer did it occur to them. It had already been a year before, that swine fever had had a devastating effect on the world.",That swine fever had ravaged the world for the last year. 
"Holders of paper bonds will be able , though not required , to convert to electronic accounts .","Beginning sometime next year , holders of existing paper bonds will be encouraged to exchange them for electronic versions .",Holders of paper bonds and other financial instruments have seen their prices rise sharply. The price of the most widely used type of paper bond a two-year,The price of the most common kind of paper two years of paper has increased by a third. ,The cost of the most common paper two years' paper has increased by a third. ,The price of the cheapest paper two years' paper has increased by a third. ,"I'm telling you, the price of the most expensive paper is going up by three-quarters. ","I tell you, the price of the most expensive paper has gone up by three-quarters. ","Holders of paper bondshave to sell their holdings by the end of the year. The deadline for the sale has been extended to June 30, from December 31,","But in the case of the paper bonds, the deadline for the sale has been extended to June 30, from December 31.","The deadline for the sale of the bonds has been extended to June 30, from December 31.","A deadline for the sale of the bonds has been extended to June 30, from December 31.","The deadline for the sale of the bonds has been extended to June 30, from December 31.","The period for the sale of the bonds is extended to June 30, from December 31."
"At another point , Mr. Bush said : "" The choice was up to the dictator , and he chose poorly .",""" The choice was up to the dictator and he chose poorly , "" Mr Bush said .","At another point , Mr . Obama said Mr. Netanyahu should be more concerned about the fate of Palestinian children than his own political survival. ""The prime minister should",“I think the Prime Minister should be more concerned with the future of the Palestinian children than with his own political survival. ,“My thought is that the prime minister is more concerned with the future of the Palestinian children than with his own political survival. ,“The Prime Minister was a man who cared more for the welfare of the Palestinian children than about his own political survival. ,“The prime minister was more concerned about the children of the Palestinians than about his own political survival. ,"""The prime minister was more concerned about the children of the Palestinians than about the future of his own party. ","At another point , Mr. Dinkins said, “I’ve been a big supporter of the police department,” and added, “","“I have been a great supporter of the police department for a long time,” said Mr. Dinkins. ","“I’ve always been a big supporter of the police department,” said Mr. Dinkins. ","I've always been a big supporter of the police,"" said Mr. Dinkins. ","“I’ve always been a strong supporter of the police,” said Mr. Dinkins. ","‘I’ve always been a great supporter of the police,’ said Mr Dinkins. "
Johnsons site is www.katyjohnson .com. Maxs is www.tuckermax.com.,Ms. Johnson 's site is www.katyjohnson .com. Mr. Max 's is www.tuckermax.com.,Johnsons site is a great example of how a site can be used for good. The site's primary function was to allow the community to discuss the latest,The Johnson's site was a perfect example of the way in which a site can be used for good. ,"It was the Johnson's edifice, and the example of the use of the site was a perfect example. ",And this was a case of the Johnsons’ edifice. It was the most exemplary case of its being used. ,The Johnsons' edifice was the most perfect example of the use of it. ,The Johnson house was the most perfect example of this use. ,Johnsons site isthe only one I've been to and I've been here for a while. I've been to the one in the east village a lot,"I've been to Johnson's site a lot, and I've been here a lot. ",I was at Johnson's and I was there a lot,I was at Johnson’sI was there a lot,“I was at Johnson’s. ,“I was at Johnson’s. 
Justice Anthony Kennedy dissented in an opinion joined by Chief Justice William Rehnquist and Justices Antonin Scalia and Clarence Thomas .,He was joined by Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas .,"Justice Anthony Kennedy dissented , writing that the case was a matter of ""constitutional law"" and not of ""judicial policy."" The case, which began as a","Moreover, the trial, which began with a 'constitutional question', was the result of a 'judicial policy'. The court,","The court, in fact, thought the proceedings necessary. The 'constitutional' inquiry was the product of a 'judicial policy'. ","The ""constitutional"" inquiry was the result of a ""judicial policy"": ",The ‘constitutional’ question was the result of a ‘judicial policy’. ,"""The ""constitutional"" question was the result of a ""judicial policy"". ","Justice Anthony Kennedy dissentedfrom the majority opinion in the case of Windsor v. United States, affirming the District Court’s judgment that same-sex marriage",He also argued against the court's judgment that married women are to be married. Justice Anthony Kennedy dissented from the majority opinion in Windsor v.,"Justice Anthony Kennedy dissented from the majority opinion in Windsor v., in which the court held the married women to be married. He also resisted",He also rejected the opinion of the court in Windsor v. in which the court held the married women to be married. ,"He rejected the opinion of the court in Windsor v., in which the court found the married woman’s marriage impossible. ",A 'deaf woman's marriage to a man is not allowed. He rejects the opinion of the court in Windsor v. in which the
A council resolution is considered essential in giving Iraqi or U.S.-controlled entities in Baghdad the legal authority to export oil .,"Without an adopted resolution , no Iraqi , U.S. or U.N. entity in Baghdad has the legal authority to export oil .",A council resolution is considered a formality and will not have any legal force. The council's decision will not affect any legal action against the club.,The council resolution will have no legal effect on the club. ,‘This is no legal matter and the club will have no legal effect on the club. ,"“This is not a case of law, and the club has no legal right to do this. ","“It’s not a question of law, and it’s not a matter of the club’s right to do that. ",“It’s not the law and the club’s right to do so. ,A council resolution is consideredan official act of the council. The resolution is not an official act of the council until the resolution is approved by the council. The resolution,"The resolution is not a resolution by itself, and only when the council approves it is an official act of the Council. ","The resolution is not a resolution of itself, and only if the council approves it is an official act of the Council. ","A resolution is not a resolution in itself, and only if the council approves it is an official act of the Council. ",", there is no resolution, and if the council approves it, then it is a law of the city. ","There is no resolution, and if the council approves, then the law is binding on the city. "
"With a wry smile , Mr. Bush replied , "" You 're looking pretty young these days . ""","Bush shot back : "" You 're looking pretty young these days . ""","With a wry smile , the man asked, ""So, are you the one who called me?"" The man's face turned a shade darker. ""Yes","‘Isn’t that you, sir, who calls me?’ he asked, with a smile. ‘ Yes, sir,’ said","“Yes, sir,” he replied, smiling. “Isn’t that you, sir, who calls me?” ","“Yes, sir,” he said, smiling. “Doesn't that belong to you, sir?” ","‘Isn’t it you, sir?’ he said with a smile. ",""" Is it you?"" he smiled and said. ","With a wry smile, he turned to the crowd of people gathered at the front door of the house. ""You've heard of the Black Death?","""You know, the Black Death? ","""You know the Black Death?"" ",“You know the Black Death?” ,“You know the Black Death?” ,“You know that black death?” 
"The songs are on offer for 99 cents each , or $ 9.99 for an album .",The company will offer songs for 99 cents and albums for $ 9.95 .,"The songs are on offer for free download at http://www.matthew.tv/music/. The album, which will be available on iTunes and","The album, which will be available on iTunes and iPlayer, will be on sale at the following address: mathew.tv ",The album will be available on iTunes and iPlayer at the following address: mathew.tv. ,The album is destined to be released on iTunes and iPlayer. ,“The next step is to make it available on iTunes and iPlayer. ,“I’ll go and get it into iTunes and iPlayer. ,"The songs are on offerfor free on Spotify, Apple Music and Deezer. The band have released their second album ‘A New Day’",The band have released the second album 'New Day.' ,New Day They have released the second album. ,‘New Day’ – The band have released the second album. ,The band has now released their second album. ,""" They have now released their second album. "
Police said they believe Cruz knew of the girl through one of her former schoolmates - though neither the girl nor her family knew him .,"Police said on Monday they believed Cruz knew of the fourth-grade girl through one of her former schoolmates , although neither the girl nor her family knew him .","Police said they believe Cruz is the person seen in surveillance photos. The suspect is described as a man between 25 and 30 years old with a slim build, a","The suspect is described as a man of about 25 or 30 years old, slim and short-set, with a thin build and a slender","The prisoner, however, is described as a man of about twenty-seven or thirty years old, stout and short-sleeve","But the defendant was described as being a man of about twenty-seven or thirty, stout and short-sleeved, and with","But the accused was described as being about twenty-seven or thirty, lean, short-sleeved, and with a short nose. ","The defendant, they said, was about twenty-seven or thirty years old, slender, short-sleeved, with a short","Police said they believe Cruzwas trying to get back to his truck, and he was shot by the officer. The officer has not been named. A gun","The officer was not named. The suspect had a pistol, which he held with his hand. They thought he was trying to get back to the vehicle,","It was thought he was trying to get back to the car. But the policeman did not have his name. The accused had a pistol, and he","The defendant, a man, had a pistol, and he was thought to be trying to get back into the car. But the officer did not know his","But the officer did not know his identity. He was a man, a man with a pistol, who was thought to be trying to get into the carriage","This was a man, a man with a pistol, who was believed to be attempting to get into the carriage. But the officer did not know his"
"Montgomery was one of the first places to enact such a law , but many places , including New York City , now ban smoking in bars .","While Montgomery was one of the first to enact such a law , it 's now relatively common - even New York City bans smoking in bars .",Montgomery was one of the first players to take the field for the team at practice on Friday. The Ravens signed the former Alabama standout to their practice squad after,"They’ve got the former standout back, who was named to the squad for practice. The Ravens have taken the former Alabama standout and have put him on","The Ravens have taken the former All-American, and have put him on the roster for practice. He has been named to the team for a drill. ",", they will have to make him for the team drill. The Ravens have taken the former varsity athlete and have made him a player. ",The Ravens took the former all-American for a player and have sent him for practice. He has been assigned to the practice squad. ,He was also a member of the practice squad. The Ravens chose the former All-American to be their player and have sent him to the training camp. ,Montgomery was one ofthe last people to see the bodies of the five children before they were buried in shallow graves near their home. The children’s bodies,The bodies of the children were only discovered in the shallow grave of their home. The children's bodies were the last to be seen. ,The children’s bodies were the last to be found. The children’s bodies were only found in the abyss of their homes. ,The bodies of the children were the last to be found. The children were the last to be found. ,The children were the last to be found. ,The children were the last to be found. 
"He said European governments "" have blocked all new bio-crops because of unfounded , unscientific fears .",""" They have blocked all new bio-crops because of unfounded , unscientific fears , "" Bush said .","He said European governments "" have to be careful"" about their approach. ""The UK's decision to leave the EU will have consequences for the future of the UK",The UK’s decision to leave the EU will have consequences for the future of the UK. ,And it will be the consequences of leaving the EU that will be felt. ,The consequences of leaving the European Union will be felt. ,The consequences of leaving the European Union will be felt. ,"Consequently, the consequences of leaving the European Union will be felt. ","He said European governments ""will have to make some difficult decisions."" ""We have to make sure that we don't see the kind of economic crisis that happened",“We must make sure that we do not see the kind of economic crisis we have seen so far. We have to think about the possible consequences.” ,"""The situation must be different from what we have seen so far, we must think about the consequences."" ","“We have to look at it a different way, we must think about it.” ","Well, we have to think. ","‘Well, we must think. "
The Cradle of Liberty Council isn 't the first one to buck the national group 's stance .,Philadelphia 's council is not the first to defy the national policy .,The Cradle of Liberty . The Cradle of Liberty. The Cradle of Liberty. The Cradle of Liberty. The Cr,The Cradle of Liberty The Cradle of Liberty The Cradle of Liberty..,The Cradle of Liberty. The Cradle of Liberty. ,The Cradle of Liberty. The Cradle of Liberty. ,The Cradle of Liberty. The Cradle of Liberty. ,The Cradle of Liberty. The Cradle of Liberty. ,The Cradle of LibertyThe Cradle of Liberty is the name of a book by the American journalist and political commentator William F. Buckley Jr. It was,"The cradle of liberty was the name of a book written by the American journalist and political commentator William Buckley, Jr. ","The cradle of liberty was the name of a book of American literature written by William Buckley, the political journalist and commentator. ","“The cradle of liberty was the name of a book by William Buckley, a journalist and a commentator who wrote about America. ","The cradle of liberty was the name of a book by William Buckley, a journalist and author who wrote about America. ","The cradle of liberty was the name of a book written by William Buckley, an author and journalist who wrote about America. "
