originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
"Those in their twenties who ejaculated more than five times a week were one-third less likely to develop aggressive prostate cancer later in life , they say .",Those who ejaculated more than five times a week were a third less likely to develop serious prostate cancer in later life .,Those in their twenties who are not in a relationship are more likely to be in a relationship than those in their thirties. The study also found that those,They also found that those in their twenties who are not in love are more likely to be in love than those in their thirties. ,Then they discovered that those who were not in love were more likely to be in love than those who were in love. ,Those who are not in love were more likely to be in love than those who are in love. ,The man who is not in love is more likely to be in love than the man who is in love. ,But the man who is not in love is more likely to be in love than the man who is in love. ,Those in their twenties who are still living with their parents are the most likely to be in debt. The average student loan debt in the US is $27,"The average student loan debt is a whopping $27,690 in the United States. Those who are in their twenties and still living with","The average student debt in the United States is a whopping $27,490.","The average student debt in the United States is $27,490.","The average student debt in the United States is $37,490.","‘A student’s average annual outgo is $29,490."
"About 25 countries have signed in the past four months , and about half of those have been signed in the past few weeks .","According to the State Department list , about 25 nations have signed bilateral agreements in the past four months , about half in the past three weeks .","About 25 countries have signed the Paris Agreement, which aims to limit global warming to 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial levels.",The agreement contains a commitment to limit global warming to two degrees Celsius (3.6 degrees Fahrenheit) above preindustrial levels. Some 25 countries have signed the Paris agreement,"The Paris climate accord, signed by 25 countries, will be regulated in accordance with the Paris climate treaty.",The Paris climate accord signed by 25 countries will be governed according to the Paris climate treaty.,The Paris Climate Treaty is the basis of the Paris Agreement. ,‘The Paris Climate Agreement is the foundation of the Paris Climate Treaty. ,"About 25 countries have signed up to the United Nations’ Sustainable Development Goals (SDGs), which aim to end poverty, hunger, inequality and climate change by 2030","It is said that about 25 countries have signed the pledge of the UN's 2030 goals for the elimination of poverty, hunger, and inequality.","In all, about 25 countries have signed the pledge, stating that the UN is aiming to eliminate poverty, hunger, and poverty in 2030.","It is also stated that the goal of the United Nations is to eliminate hunger, hunger and poverty in 2030.","The UN declared that the end of hunger, hunger and poverty would be achieved by 2030.","“Since the world has no food, no food and no money, the end of hunger and poverty is in sight,” said the UN, “and the global"
In turn SuSE will license Java 2 Standard Edition while also formalising an existing agreement to distribute Sun 's Java Virtual Machine for running Java applications .,"Nuremberg , Germany-based SuSE will license Sun 's Java 2 Standard Edition ( J2SE ) and ship Sun 's Java Virtual Machine across its Linux software line .",In turn SuSE will provide the necessary support to the project. The project is expected to be completed in the second half of 2017. The project is,It is planned to start in the second half of 2017. The project is also supported by the SuSE.,The project is also supported by SuSE. It is planned to start in the second half of 2017.,The project will start in the second half of 2017. The project also is supported by SuSE.,It’s supported by SuSE. The project will start in the second half of 2017.,The project will start in the second half of 2017. It is supported by SuSE.,In turn SuSE will be able to offer a more complete set of tools for developers to build and deploy applications. The new SuSE Linux distribution will be,"SuSE Linux will be a unified development environment, and developers can work with it in a more complete way. ","Besides, it has been created to be a universal development environment. ",The purpose of this room was to serve as an environment for universal development. ,It was the purpose of the room to serve as a zenith. ,The purpose of the room was to be a zenith. 
"Contrary to what PeopleSoft management would have you believe , Oracle intends to fully support PeopleSoft customers and products for many years to come . ""","Ellison said that contrary to the contentions of PeopleSoft management , Oracle intends to "" fully support PeopleSoft customers and products "" for many years to come .","Contrary to what People for the Ethical Treatment of Animals (PETA) claims, the animals in the video are not being tortured. The video was shot by a","It was an edifice set up by a man in the town of Lua, who made the footage with his own eyes. The footage was taken","He hastened to take the footage. It was a house, set up by a man in the city of Lua. ",Xiahou Lian was about to begin. Xiahou Lian went to look for his comrade. ,Xiahou Lian went out to look for his comrade. Lian was not at all disinclined. ,"Xiahou Lian was very pleased, and went out of the house. Lian walked out of the house and found the man in front of him","Contrary to what People think, I don't think it's a bad thing to have a ""bad"" day. I think it's a good thing to have",I believe it’s good to have a bad day. It’s not bad at all to have a bad day. ,"But, I believe, it’s good to have a bad day. ","I’ve been doing it, for a long time. ",I’ve been doing it for a long time. ,", I’ve been doing it for a long time. "
"If requested by outside authorities , however , the FCC will provide data from system audit logs to support external investigations of improper Internet use .","However , the agency said it will provide data from system audit logs to support external investigations of improper Internet use if requested by outside authorities .","If requested by outside authorities, the FBI will provide a copy of the report to the appropriate law enforcement agency. The FBI will not release the report to the public","The report does not belong to the public. The report is compiled by the FBI and sent to all the relevant agencies. If requested, the FBI will give a",The report is prepared by the FBI and sent to the various agencies. It does not belong to the public. ,The report is prepared by the FBI and is sent to the various authorities. ,The FBI then goes to the authorities to put in a report. ,“Then they went to the authorities and handed in a complaint. ,"If requested by outside authorities, the government of the United States will provide assistance to the people of the Republic of China in the form of food, medicine, and other",Then the two leaders of the Chinese government and the generals of the imperial court agreed to take on the task. ,The two kings of China and the generals of the imperial court were all willing to take on the task. ,The two kings of China and the generals of the imperial court were all ready to take on the task. ,"In a word, all the kings and generals of the imperial court were ready to take up this task. ",This task was made easier by the fact that all the rulers and generals of the imperial court were in full possession of this task. 
"Under the 1973 Roe vs. Wade ruling , before a fetus could live outside the womb , the abortion decision was left to the woman and her physician .","Under the original Roe v. Wade ruling , the abortion decision was left to the woman and her physician before a fetus could live outside the womb .","Under the 1973 Roe vs. Wade decision, the Supreme Court ruled that a woman's right to an abortion is protected by the Constitution. The decision was a landmark","“This judgment is important. The 1973 Roe v Wade Accord was passed by the Supreme Court, holding that a woman’s right to abortion is protected","""The court's opinion is important. The 1973 Roe v Wade Accord is affirmed by the Supreme Court. It is a decree of the Supreme","""The Supreme Court ruled in the case of Roe v Wade. It is a reaffirmation of the Roe v Wade Accord",""" The Supreme Court ruled in Roe v Wade. It is a reaffirmation of the Roe v Wade Agreement. ",The Supreme Court ruled in Roe v Wade. The Supreme Court reaffirms the Roe v Wade agreement. ,"Under the 1973 Roe vs. Wade decision, the Supreme Court ruled that a woman has a constitutional right to an abortion. The decision was a landmark ruling that","This decision was a landmark for the court, and the Supreme Court declared that a woman is constitutionally entitled to an abortion. ","This decision, which was a landmark for the court, affirmed that the woman is entitled to an abortion. ","This decision, which was the most important thing for the court, confirmed that the woman was entitled to an abortion. ","This decision, the most important thing for the court, confirmed that the woman had the right to be an abortion. ","This was the most important decision for the court, because the woman had the right to be an abortion. "
"It ended a diplomatic drought between the two nations , at odds for months over North Korea 's nuclear program and American demands that it cease .","The contact between the delegations ended a diplomatic drought between the two nations , at odds over the nuclear program and U.S. demands that it cease immediately .",It ended a diplomatic drought that had lasted more than a year. The two countries have been at odds since the United States and other Western nations imposed sanctions on Iran,And the two countries had been in a frenzy since the United States and other Western nations imposed sanctions against Iran. It ended a diplomatic crisis that ,The two countries have been in a frenzy since the United States and other countries imposed sanctions on Iran. ,The two nations were on the verge of fury after the United States and the other countries declared their support for Iran. ,The two nations are furious. ,The two nations are furious. ,It ended a diplomatic drought between the two countries. The two countries have been locked in a diplomatic standoff since the United States imposed sanctions on Iran in 2012.,The two countries have been negotiating for years after the United States imposed sanctions on Iran. The two countries have been in a state of diplomatic friction since the sanctions,The two countries have been in a dispute for years since the United States imposed sanctions on Iran. ,"The two countries have been in a dispute for years, and the United States has imposed a stricter stance on the matter. ","The two countries have been in a dispute for years, and the United States has been taking a more strict view. ","Moreover, he said, “This is the most serious matter of this world. "
"Thirty-eight percent of patients surveyed in five urban clinics believed the myth that cancer spreads when exposed to air during surgery , according to a poll to be published Tuesday .","Thirty-eight percent of cancer patients in five urban clinics believed the myth that the disease spreads when exposed to air during surgery , according to a survey .",Thirty-eight percent of the respondents said they would be willing to pay more for a product that was made in the U.S. The survey was conducted by,"The survey was conducted by the American Society of Mechanical Engineers, and the respondents reported that a product made in the United States would cost more than it would cost to","The survey was conducted by the American Society of Mechanical Engineers, and the respondents stated that a product produced in the United States was more expensive than the one manufactured in",A survey of engineers was carried out by the American Society of Mechanical Engineers. They were told that a product produced in the United States was more expensive than one produced,A survey was conducted by the American Society of Mechanical Engineers. They were told that a product produced in the United States was more expensive than a product produced in,The survey was carried out by the American Society of Mechanical Engineers. They found that a product produced in the United States was more expensive than a product produced in,"Thirty-eight percent of Americans say they are “very concerned” about the state of the nation’s economy, according to a new poll.","The number of Americans who have “an extremely high opinion” of the state of the nation’s economy was thirty-eight percent, according to a new poll","Thirty-eight percent of Americans think that the country is in a ""very good position"", a new poll showed. ","‘ The nation’s situation’ is a great one,’ a new survey has found. Thirty-eight percent of Americans believe the country is","“I think it’s a very sad state of affairs,” said a survey of Americans. “The problem with the country” was “very great,” said","“It’s a very sad state of affairs,” said a survey of Americans. "
"You have to dig deep and come up with the goods against guys who are out there competing with you . """,You have to dig deep and come up with the goods against guys that are out there competing with the best of us .,You have to dig deep to find the truth. The truth is that the world is a very dangerous place. The truth is that the world is a,It is true that the world is a dangerous place. You have to dig deeply to find out the truth. ,", there is no need to dig deep. It is true that the world is a dangerous place. ",The world is a dangerous place. There is no need to dig. ,It’s not worth digging. It’s not dangerous in the world. ,It is not dangerous. ,You have to dig deep to find the good stuff. I’m not talking about the good stuff that’s in the middle of the pack,I am not talking about the best stuff. ,The thing I’m talking about is not that. ,The matter I’m addressing isn’t that. ,It is not this that I am talking about. ,‘I’m not talking about that. 
"They said they were not advocating the changes yet , but believed they are worth considering ‚Äî especially as NATO expands to 26 members .","The sponsors said they were not advocating the changes yet , but believed it was worth considering - especially as NATO expands to 26 members .","They said they were not aware of any other incidents involving the same group of people. The group of men were seen on the video walking around the area, and","Seeing the men walk along the streets, they say they don't know of any more incidents like this. ","Seeing the men walk about in the streets, they say they have no more incidents like this. ","Then the men were beaten and flogged, and they said that they had no more such things. ",They whipped and stabbed them until they said they could not tolerate anything else. ,They whipped and stabbed them until they couldn’t stand any more pain. ,"They said they were not going to do it. I know, but I'm just saying that it's a possibility.","I know, but I just want to say that it may happen. They did not want to do it. ","They didn’t want to do it. They didn’t want to. I know that, but I just want to say that it might happen. ",I know that. I just want to say that it may happen. They did not want to. ,They didn’t want to. I know that. I just want to say that it might happen. ,"I know that, but I’m just saying it’s possible. They didn’t want to. I know that. "
"Samudra , 33 , a textile salesman , is also charged with the church bombings across Indonesia on Christmas Eve , 2000 , in which 19 people died .","Samudra , 33 , a textile salesman , is also charged with a series of church bombings across Indonesia on Christmas Eve , 2000 , when 19 people were killed .","Samudra, 33, 1, (1),. S. M. K. Srivastava, S. S. Srivastava","S. M. K. Srivastava, S. S. Srivastava, S. M. K. Srivastava, ","S. M. K. Srivastava, S. S. Srivastava, S. M. K. Srivastava, S. M","S. Srivastava, S. S. Srivastava, S. M. K. Srivastava","S. S. Srivastava, S. M. K. Srivastava, S. M. K. Srivastava ","S. S. Srivastava, S. M. K. Srivastava, S. M. K. Srivastava, S. M","Samudra, 33, is a software engineer at a large multinational company. He is married and has a son. He is a vegetarian and has a strong belief",His wife is married and has a son. ,", she was married, and she has a son. ","She married, and she has a son. ","The young woman, who is married to her, has a son. ",The young woman’s wife is married. She has a son. 
"If you 're over here thinking this problem has been blown out of proportion by the media , you are wrong .",""" If you think this problem has been blown out of proportion by the media , you are wrong . ""","If you're over the age of 18, you can't be a member of the club. ""We're not a club for people who are under 18",“We don’t have a club for those who are over the age of 18. If you are over the age of 18 you can’t be a member,“We don’t have a club for the older generation. If you are over the age of 18 you can’t be a member.,"""We don't have any club for the old. If you are under the age of 18 you can't be a member.",‘We don’t have a club for the old people. If you’re under 18 you can’t join us.’,"There is no aforesaid club for old people, and if you are under 18 you cannot join us.","If you're over 18, you can get a free copy of the game from the PSN store. I'm not sure if I'm over 18,",If you are over 18 you can get a free copy of the game from the PSN store.,"If you're over the age of 18, you can get a free copy of the game from the PSN.","‘There’s no reason why you can’t download it. If you’re over the age of 18, you can get a copy of the game for free","“Then there’s no reason why you can’t download it. If you’re over the age of 18, you can get a copy of it for","“But you can download it for free, and you’re over the age of 18 and can get it for free."
Microsoft has proposed a work-around that consumers and enterprises should implement until a new patch is released .,"In lieu of a direct patch , Microsoft has proposed a workaround that consumers can implement until a new patch is released .","Microsoft has proposed a work-around for the problem, but it's not a perfect one. The company is proposing to allow users to disable the ""always on","It seems that Microsoft has been able to find a solution for the problem, but it’s not perfect. ","Surely it was an effort from Microsoft to devise a solution, but it wasn’t perfect. ","Clearly this was a part of Microsoft's effort, but it was not perfect. ","Clearly it was part of Microsoft's plan, but it was not perfect. ","“This is part of the Microsoft plan,” said he, “but it is not perfect. ",Microsoft has proposed a work-around for the Windows 10 April 2018 Update that would allow users to install the update without having to restart their computers. The company,The company says that it will soon be ready. ,The company says that it will be ready very soon. ,They say it will be ready very soon. ,They say that it will be ready very soon. ,“I’m told it will be ready very soon.” 
"Frank Quattrone , the former Credit Suisse First Boston technology investment-banking guru , reportedly pleaded not guilty Tuesday to charges of obstruction of justice and witness tampering .",NEW YORK - ( Dow Jones ) - Former star investment banker Frank Quattrone pleaded not guilty Tuesday to criminal charges of obstruction of justice and witness tampering .,"Frank Quattrone, The Role of the Brain in the Development of the Social Brain, The Wiley Blackwell Handbook of Social Neuroscience, (1-31),.","“The role of the brain in the development of social brains,” p. 217. Frank Quattrone, The Role of the Brain in the","Frank Quattrone, “The Role of the Brain in the Development of Social Brains,” p. 217.",“The role of the brain in the development of social brains” (p. 217).,"""The role of the brain in the development of social brains"" (p. 210).",“The role of the brain in the development of social brains” (p. 210).,"Frank Quattrone, the man who was the first to discover the existence of the “black hole” in the center of the Milky Way galaxy, has","In this way he has now come to the utmost conclusion: Frank Quattrone, the man who discovered the black hole at the edge of the","And now we have come to the very conclusion: Frank Quattrone, the man who found the black hole at the edge of the lake. ","And we’ve finally come to the end: it was Frank Quattrone, who had found the black hole on the edge of the lake. ",We’ve come to the end of the story: Frank Quattrone had found the black hole on the edge of the lake. ,And we’ve come to the end of the story. Frank Quattrone has found the black hole at the edge of the lake. 
"Before addressing the economy , Bush discussed the terrorist attacks in Saudi Arabia , which killed as many as 29 people , including seven Americans .","The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people , including seven Americans .","Before addressing the economy, the president said he was ""very concerned"" about the ""unprecedented"" drop in the price of oil, which has been a major factor","Before speaking about the economy, the President said that he was extremely concerned about the ""unprecedented"" increase in the price of oil. ","And before speaking of the economy, the president explained that the price of oil had risen to an unbearable high and was causing a great deal of concern",But the minister was not quite finished talking about the economy. The price of oil had reached a record high and was causing great concern. ,"The price of oil was at a record high, and the minister did not stop talking about the economy. ","The price of oil was exceedingly high, and the minister would not stop talking about the economy. ","Before addressing the economy, the government should first address the issue of the rising unemployment rate. The unemployment rate in India has been on the rise for the past","“This is the case with the unemployment rate in India, which has been rising for the last two years. The government should start by addressing the problem of the rising","“This is the situation with the unemployment rate in India, which has been increasing for two years. ",The unemployment rate in India has been increasing for two years now. ,The country is facing a high unemployment rate. ,It is an important issue. The country has a very high unemployment rate. 
"Mr Goh on his part , described the visit as especially important - given the SARS situation .",Mr Goh said that it was ' especially important given the Sars situation in Singapore ' .,"Mr Goh on his Facebook page said he was ""very disappointed"" by the decision. ""I am very disappointed that the court has ruled that the government cannot","“I am very disappointed, therefore, that the Court of Inquiries has made such a decision. ",“That is why I am very sorry that the Court of Inquiries has made such a decision. ,“And that is why I am very sorry that the Court of Inquiries made that decision. ,"""I am very sorry for this decision of the court. ",‘I am very sorry for this court decision. ,Mr Goh on his way to the airport to fly to Singapore to meet his wife and children. Mr Goh on his way to the airport to fly,He had a cab to the hotel and a plane to go to Singapore. He travelled with his wife and two children to the airport. ,The cab driver took his wife and two children to the airport. He waited for a cab to get to the hotel and a flight to Singapore.,", the chauffeur was waiting for him. Then he was in the middle of the road. When he was a passenger, he got into the",", he got into the coach. Then he was in the middle of the road. ",He climbed into the coach and was in the middle of the road. 
"But while the prime minister 's trial judders to a halt , his co-defendants in the same case are not protected .","While he is now spared that threat , his co-defendants in the same case are not protected .","But while the prime minister has been quick to point out that the government is not seeking to ""punish"" the banks, the government has been more circumspect about the","But he made no attempt to snoop on the banks, but instead did not have any firm intentions. ",And yet he did not even try to spy on the banks. ,But he did not even look for a spy on the banks. ,"Then, he said, the government should find someone to spy on him, but he did not look for one. ",It is said that they will find someone to spy on him. ,"But while the prime minister has been busy with the Brexit negotiations, the EU has been busy with its own internal negotiations. The EU has been negotiating with the","The European Union has been negotiating with the EU, but the prime minister has been busy with the Brexit negotiations. ","The European Union is in negotiations with the EU, but the Prime Minister is busy with the Brexit negotiations. ","The EU is in a negotiation with the EU, but the Prime Minister is in the process of Brexit. ","Besides, the prime minister has the intention of leaving the EU. The European Union is in negotiation with the EU, and the Prime Minister is now trying to decide on","The European Union is currently in talks with the European Union, and the prime minister is trying to decide on a final decision. "
"The 19 face charges including racketeering , conspiracy , organized fraud , grand theft and illegal drug sales , all felonies carrying penalties of five to 30 years in prison .","The suspects were charged with racketeering , conspiracy , organized fraud , grand theft and illegal drug sales , all felonies carrying penalties of five to 30 years in prison .","The 19 face charges including conspiracy, fraud, money laundering and wire fraud. The indictment also alleges that the defendants conspired to commit wire fraud, wire fraud conspiracy","The indictment also claims that the defendants conspired to commit wire fraud, to commit wire fraud, and to commit wire fraud. ","The indictment also asserts that the defendants conspired to commit wire fraud, wire fraud, and wire fraud. ","The indictment also says that the defendants conspired to commit wire fraud, wire fraud, and wire fraud. ","He also said that he conspired to commit wire fraud, wire fraud, and wire fraud. ","He also confessed that he conspired to commit wire fraud, wire fraud, and wire fraud. ","The 19 face charges including murder, attempted murder, and aggravated assault. The 19-year-old suspect, who has not been named, is accused of","The young man, who has not been identified, is accused of murder, attempted murder, and assault. ","The young man, who was not identified, is accused of murder, attempted murder, and assault. ","– The boy, who has not been named, is accused of murder, attempted murder, and assault. ","“The boy is charged with murder, assault, and robbery. ","“It’s a case of murder, assault and robbery. "
"Where long-lines used to catch 10 fish per 100 hooks in past decades , they are now lucky to catch one , the study found .",""" Whereas long lines used to catch 10 fish per 100 hooks , now they are lucky to catch one , "" Myers said .","Where long-lines used to be a common sight, the line has been reduced to a few people waiting in line for a few minutes. ""It's a",“That’s an extraordinary thing.” ,“That is an unusual thing.” ,“That’s an unusual thing.” ,“That’s unusual.” ,"""That's strange."" ","Where long-lines used to be a thing, they're now a thing of the past. The line for the new Apple Store in the West Village is",A line for the new Apple store in the West Village is a thing of the past. ,And there’s no longer a queue at the new Apple store in the West Village. ,The new Apple store in the West Village is no longer a queue. ,The Apple store in the West Village has been emptied. ,"In the West Village The Apple Store all the stalls, in the west, have been emptied. "
"Holders of paper bonds will be able , though not required , to convert to electronic accounts .","Beginning sometime next year , holders of existing paper bonds will be encouraged to exchange them for electronic versions .","Holders of paper bonds are not required to pay taxes on the interest they earn. The bonds are issued by the government of the Republic of Ireland, which is",The government of Ireland issuing the bonds. ,The government of Ireland issuing the bonds. ,He is the principal. The government of Ireland issuing bonds. ,The Government of Ireland sells the bonds. The principal is the principal. ,The principal is the principal. The government sells the bonds. ,Holders of paper bonds are entitled to a certain interest rate on the principal amount of the bond. The interest rate is determined by the coupon rate and the maturity date,"And so they snatched up the bonds and the maturity date, which were paid at a fixed rate, the interest rate, according to the coupon rate","At the rate they were paying, the interest was at a fixed rate, a fixed rate of interest, according to the coupon. ","The interest they were paying was fixed at the rate they were paying, the rate they were paying. ","Moreover, the interest that was lent was fixed at the rate they were paying, the rate they were paying. ","It was fixed at the rate they were paying, the rate they were paying. "
"At another point , Mr. Bush said : "" The choice was up to the dictator , and he chose poorly .",""" The choice was up to the dictator and he chose poorly , "" Mr Bush said .","At another point, Mr. Trump said he would ""absolutely"" be willing to meet with Mr. Putin. ""I would meet with him. I would have","‘I’d like to have a conversation with him. I’d have a good time with him.’ At the same time, Mr. Trump said","” he added. “I’d like to talk to him, have a good time with him.” ","” he added, “I’d like to talk to him and have a good time with him.” ","...” he added, “I’d like to have a good time with him. ","he added, I would like to have a good time with him. ","At another point, Mr. Trump said that he would not be surprised if the FBI had a “spy” on his campaign. “",He also said that he would not be surprised if the FBI had a spy on him. ,He said that he would not be surprised if the FBI had a spy on him. ,"Moreover, the president said that he would not be surprised if the police had a spy on him. ",‘I don’t know if a spy had come out of the police!’ said the president. ,he said. “I don’t know if a spy has come out of the police!” 
Johnsons site is www.katyjohnson .com. Maxs is www.tuckermax.com.,Ms. Johnson 's site is www.katyjohnson .com. Mr. Max 's is www.tuckermax.com.,Johnsons site is a great place to start. The site is a great place to start. The site is a great place to start.,The site is a great place to start. The site is a great place to start. Johnson's site is a great place to start. ,It's a good start. Johnson's site is a good start. ,"Johnson's, it's a good beginning. ","He is, it is a good beginning. ","I’m sure he is, a good start. ","Johnsons site is a great place to start. I've been there, but I'm looking for something a little more specific.","I’ve been there, but I’m looking for something a little more specific. Johnson’s is a good place to start. ","Johnson’s is a good place to start. I’ve been there, but I want something a little more specific. ","“Yes, it is Johnson’s. It’s a good place to start. I’ve been there. I want to know something more. ","“Yes, it is Johnson’s. I’ve been there. It’s a good place to start. ","""Yes, it is Johnson's. I have been there. "
Justice Anthony Kennedy dissented in an opinion joined by Chief Justice William Rehnquist and Justices Antonin Scalia and Clarence Thomas .,He was joined by Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas .,"Justice Anthony Kennedy dissented, saying the court should have considered the ""unique circumstances"" of the case. ""The Court's decision today is a setback for the","The decision of the court today is a blow to the court. Justice Anthony Kennedy protested, saying that the court should have taken into account ""the unique circumstances",""" The Judge of the Peace, Anthony Kennedy, expressed a strong resentment at the decision of the Court, saying that the Court should have considered '","And the judge of the peace, Anthony Kennedy, expressed a great deal of resentment at the decision of the Court. ","And the Judge of the Peace, Anthony Kennedy, expressed great displeasure at the judgment of the Court. ","“And the president, Anthony Kennedy, expressed his displeasure at the ruling of the court. ","Justice Anthony Kennedy dissented from the majority opinion in the case of United States v. Windsor, which struck down the Defense of Marriage Act (DOMA), the federal",A federal court judge had issued a verdict against the Defense of Marriage Act (DOMA) of 1913. Justice Anthony Kennedy was in opposition to the majority opinion in,"Consequently, in the opinion of the Supreme Court, Justice Anthony Kennedy was in opposition to the majority opinion of the majority. A federal judge had just issued a verdict",One Federal Judge had just rendered a verdict that was in the majority opinion. ,The judge had just delivered a verdict that was in the majority opinion. ,The judge had just given a verdict in the majority. 
A council resolution is considered essential in giving Iraqi or U.S.-controlled entities in Baghdad the legal authority to export oil .,"Without an adopted resolution , no Iraqi , U.S. or U.N. entity in Baghdad has the legal authority to export oil .","A council resolution is considered a ""statement of intent"" by the city council. The resolution is not binding, but it is a statement of intent.","The resolution is not binding, but it is a statement of intention. ","The resolution is not binding, but is a signal of intention. ","The resolution is not binding, but a sign of intention. ","The decision is not binding, but a sign of intent. ","It’s not binding, but a sign of intent. ","A council resolution is considered a ""law"" by the state.",A council-law is considered by the state as a law. ,"“You, a law-giver, may have a law of your own.” ",You may have a law.’ ,There is a law. ,“There’s a law. 
"With a wry smile , Mr. Bush replied , "" You 're looking pretty young these days . ""","Bush shot back : "" You 're looking pretty young these days . ""","With a wry smile, he said, ""I'm not sure I can say that."" ""I'm not sure I can say that either,"" said the","“I don’t know how I can say it either,” said the man. “And I’m not sure I can say it.” With a w","“I don’t know how to say it,” the man said. “I don’t know how to say it.” ","“I’m afraid I’ll be able to,” said the man. “I’m afraid I’m not able to do it.” ","I am afraid that I can't do it. "" The man said: ""I am afraid that I can't do it. ",‘I’m afraid I’m going to miss the boat.’ The man said. ‘I’m afraid I’m going to miss the boat.’,"With a wry smile, he said, ""I'm not sure I'm ready to be a father."" ""I'm not sure I'm ready to","“I am not sure that I am ready to be a father.” “I am not sure I am ready to be a father,” he said with ","“I’m not sure I’m ready to be a father,” he said with a smile. “I’m not sure I’m ready","“I don’t think I’m ready to be a father,” he said with a smile. ","“I don’t think I’m ready for a father,” he said with a smile. ","I don't think I'm ready for a father,' he said with a smile. "
"The songs are on offer for 99 cents each , or $ 9.99 for an album .",The company will offer songs for 99 cents and albums for $ 9.95 .,"The songs are on offer for free download, but you'll need to pay for the full album. The album is available for download on Bandcamp, and you","The album is also available on Bandcamp. The songs are free to download, but you have to pay for the full album. ","The albums are free, but you have to buy the album to get it. The album is also available on Bandcamp. ","“If you like it, you can buy it from Bandcamp. The album is free, but you have to buy the album to get it. ","If you like, you can buy the album from Bandcamp. It’s free to buy the album. ","If you want to buy it, you can buy it from Bandcamp. ","The songs are on offer for free on the band's website, and the band has also released a video for the track, which you can watch below.",There is a video of this song that you can watch below. ,"The song of 'By the way,' is a video, you can watch it below. ","‘By the way,’ is a video. You can watch it below. ","You can watch it below. ‘By the way,’ is a video. ","‘By the way,’ is a video. You can watch it below. "
Police said they believe Cruz knew of the girl through one of her former schoolmates - though neither the girl nor her family knew him .,"Police said on Monday they believed Cruz knew of the fourth-grade girl through one of her former schoolmates , although neither the girl nor her family knew him .",Police said they believe Cruz was killed by a single gunshot wound to the head. The shooting happened at about 10:30 p.m. on the 600 block,"The shooting happened at about 10 o’clock in the afternoon, about 10 o’clock, in the 600 block of the town. The police said Cruz had","“They said that Cruz had been shot at about 10 o’clock in the afternoon, about 10 o’clock, in the 600 block of the town.","They said that Cruz was killed, in the 600 block of the city.",The town was said to be in the 6000 block of the town.,In the 6000 block of the town there was a town council.,"Police said they believe Cruz was in the area of the park at the time of the shooting. Cruz was taken into custody without incident, police said.",Cruz was arrested without any trouble. ,Cruz was arrested without any disturbance. ,"No one was involved. Cruz, who was already on his way to the jail, had no trouble getting into the car. ","Cruz, who was already going to the jail, did not have any trouble getting into the carriage. ","But Cruz, who had already gone to the jail, did not bother to get into the carriage. "
"Montgomery was one of the first places to enact such a law , but many places , including New York City , now ban smoking in bars .","While Montgomery was one of the first to enact such a law , it 's now relatively common - even New York City bans smoking in bars .","Montgomery was one of the first to be arrested. He was charged with first-degree murder and was held without bond. The other two suspects, who were","Besides Montgomery, the other two armed men were also arrested. They were charged with first-degree murder and held without bail. ","They were arrested, but a second person, two armed men, were arrested also, and were arrested, awaiting trial. ","Upon a statement, he went on, “It’s just a matter of waiting for the trial.” They were taken in. But the second",But the second was the scion. They were taken in. The second was reprimanded. ,They were taken in. But the second was the scion. ,"Montgomery was one of the first to be arrested in the case, and he was the first to be charged. He was charged with first-degree murder, and",This man was the first to be arrested in the case and the first to be arrested. ,"During the trial, this man was the first to be arrested and the first to be arrested. ","“The only person who was arrested was the accused man, and the only person who had been arrested. ","“The only person who was arrested was the defendant, and he was the only one who had been arrested. ","""It was only the accused man, and the only one who was arrested. "
"He said European governments "" have blocked all new bio-crops because of unfounded , unscientific fears .",""" They have blocked all new bio-crops because of unfounded , unscientific fears , "" Bush said .","He said European governments ""have to be prepared to take a more active role in the fight against terrorism"". ""We have to be prepared to take a more active","""We must be ready to take a more active role in the fight against terrorism."" ",“We must be ready to do more to combat terrorism.” ,“We must not forget to do more to combat terrorism. ,“We must not forget to do more to fight terrorism. ,“We must not forget to do more to combat terrorism. ,"He said European governments ""are not doing enough"" to tackle the problem of illegal migration. ""We are not doing enough to tackle the problem of illegal migration",“We are not tackling the problem of illegal migration. The European governments are not tackling the problem of illegal migration. ,The European governments do not deal with illegal immigration. ,The European authorities do not take up immigration. ,“The European authorities do not deal with immigration. ,‘The European Commission does not have any business with immigration. 
