originalSentence1,originalSentence2,gpt_text,gpt_p_text_1,gpt_p_text_2,gpt_p_text_3,gpt_p_text_4,gpt_p_text_5,opt_text,opt_p_text_1,opt_p_text_2,opt_p_text_3,opt_p_text_4,opt_p_text_5
"The Standard & Poor 's 500 Index shed 5.20 , or 0.6 percent , to 924.42 as of 9 : 33 a.m. in New York .","The broader Standard & Poor 's 500 Index .SPX edged down 9 points , or 0.98 percent , to 921 .",The Standard & Poor's Fitch Ratings agency said the country's debt burden was likely to rise to a record high of more than 100 percent of gross domestic product in,The Standard & Poor's Fitch ratings agency said the country's debt burden was likely to rise to a record high of more than 100 percent of gross domestic product,The Standard & Poor's Fitch ratings agency said the country's debt load was likely to rise to a record high of more than 100 percent of gross domestic product,The Standard & Poor's Fitch ratings agency said the country's debt load was likely to rise to a record high of more than 100 percent of gross domestic product,The Standard & Poor's Fitch ratings agency said the country's debt load was likely to rise to a record high of more than 100 percent of gross domestic product,The Standard & Poor's Fitch ratings agency said the country's debt load was likely to rise to a record high of more than 100 percent of gross domestic product,"The Standard & Poor's 500-stock index is up about 5 percent this year, and the Dow Jones industrial average is up about 10 percent. The","The Standard & Poor's 500-stock index is up about 5 percent this year, and the Dow Jones industrial average has gained about 10 percent.","The Standard & Poor's 500-stock index is up about 5 percent this year, and the Dow Jones industrial average has gained about 10 percent.","The Standard & Poor's 500-stock index is up about 5 percent this year, and the Dow Jones industrial average has gained about 10 percent.","The Standard & Poor's 500-stock index is up about 5 percent this year, and the Dow Jones industrial average has gained about 10 percent.","The Standard & Poor's 500-stock index is up about 5 percent this year, and the Dow Jones industrial average has gained about 10 percent."
"Later in the day , however , a former Intel executive turned the tables in a speech where he blasted wireless as being too complicated and too difficult to install .","And Thursday , a former Intel exec blasted wireless as too insecure , too complicated , and too difficult to install .","Later in the day, the U.S. Supreme Court will hear arguments in a case that could have a major impact on the future of the Affordable Care Act.",The Supreme Court on Monday will hear arguments in a case that could have a major impact on the future of the Affordable Care Act.,The Supreme Court on Monday will hear arguments in a case that could have a major impact on the future of the Affordable Care Act.,The Supreme Court on Monday will hear arguments in a case that could have a major impact on the future of the Affordable Care Act.,The Supreme Court on Monday will hear arguments in a case that could have a major impact on the future of the Affordable Care Act.,The Supreme Court on Monday will hear arguments in a case that could have a major impact on the future of the Affordable Care Act.,"Later in the day, the U.S. Supreme Court will hear oral arguments in a case that could have a major impact on the future of the Affordable Care Act",The Supreme Court on Monday will hear oral arguments in a case that could have a major impact on the future of the Affordable Care Act.,The Supreme Court will hear oral arguments Monday in a case that could have a major impact on the future of the Affordable Care Act.,The Supreme Court will hear oral arguments Monday in a case that could have a major impact on the future of the Affordable Care Act.,The Supreme Court will hear oral arguments Monday in a case that could have a major impact on the future of the Affordable Care Act.,The Supreme Court will hear oral arguments Monday in a case that could have a major impact on the future of the Affordable Care Act.
"The broad Standard & Poor 's 500 Index < .SPX > lost 6 points , or 0.71 percent , to 927 .",The broad Standard & Poors 500-stock index was down 4.77 points to 929.62 .,"The broad Standard & Poor's 500 index has gained about 5 percent this year, while the Dow Jones industrial average has gained about 7 percent. The S&P","The broad Standard & Poor's 500 index has gained more than 5 percent this year, while the Dow Jones industrial average has gained about 7 percent.","The broad Standard & Poor's 500 index has gained more than 5 percent this year, while the Dow Jones industrial average has gained about 7 percent.","The broad Standard & Poor's 500 index has gained more than 5 percent this year, while the Dow Jones industrial average has gained about 7 percent.","The broad Standard & Poor's 500 index has gained more than 5 percent this year, while the Dow Jones industrial average has gained about 7 percent.","The broad Standard & Poor's 500 index has gained more than 5 percent this year, while the Dow Jones industrial average has gained about 7 percent.","The broad Standard & Poor's 500 index is up 0.5 percent, while the Dow Jones industrial average is up 0.4 percent. The Nasdaq","The broad Standard & Poor's 500 index rose 0.5 percent, while the Dow Jones industrial average gained 0.4 percent.","The Standard & Poor's 500 index rose 0.5 percent, while the Dow Jones industrial average gained 0.4 percent.","The Standard & Poor's 500 index rose 0.5 percent, while the Dow Jones industrial average gained 0.4 percent.","The Standard & Poor's 500 index rose 0.5 percent, while the Dow Jones industrial average gained 0.4 percent.","The Standard & Poor's 500 index rose 0.5 percent, while the Dow Jones industrial average gained 0.4 percent."
"The latest attack came just two days after three suicide bombers drove a truck loaded with explosives into a government office complex in northern Chechnya , killing 59 people .","The attacks came two days after suicide bombers detonated a truck bomb in a Government compound in northern Chechnya , killing 59 .",The latest attack came just days after the US and its allies launched a series of airstrikes against the Islamic State group in Syria and Iraq. The US-led coalition,The attack came just days after the U.S. and its allies launched a series of strikes against the Islamic State group in Syria and Iraq.,The attack came just days after the U.S. and its allies launched a series of strikes against the Islamic State group in Syria and Iraq.,The attack came just days after the U.S. and its allies launched a series of strikes against the Islamic State group in Syria and Iraq.,The attack came just days after the U.S. and its allies launched a series of strikes against the Islamic State group in Syria and Iraq.,The attack came just days after the U.S. and its allies launched a series of strikes against the Islamic State group in Syria and Iraq.,The latest attack came just hours after the US military said it had killed a top Iranian general in a drone strike in Baghdad. The US military said it had,The attack came just hours after the U.S. military said it killed a top Iranian general in a drone strike in Baghdad.,The attack came just hours after the U.S. military said it killed a top Iranian general in a drone strike in Baghdad.,The attack came just hours after the U.S. military said it killed a top Iranian general in a drone strike in Baghdad.,The attack came just hours after the U.S. military said it killed a top Iranian general in a drone strike in Baghdad.,The attack came just hours after the U.S. military said it killed a top Iranian general in a drone strike in Baghdad.
"Rep. Louise Slaughter , D-N.Y. , declared , "" The Congress of the United States has never -- ever -- outlawed a medical procedure .",""" The Congress of the United States has never — ever — outlawed a medical procedure , "" said Rep. Louise McIntosh Slaughter ( D-N.Y. ) .","Rep. Louise Slaughter, D-N.Y., said the bill would ""make it easier for the government to spy on Americans."" ""This bill is a","Rep. Louise Slaughter, D-N.Y., said the bill would ""make it easier for the government to spy on Americans.""","Rep. Louise Slaughter, D-N.Y., said the bill would ""make it easier for the government to spy on Americans.""","Rep. Louise Slaughter, D-N.Y., said the bill would ""make it easier for the government to spy on Americans.""","Rep. Louise Slaughter, D-N.Y., said the bill would ""make it easier for the government to spy on Americans.""","Rep. Louise Slaughter, D-N.Y., said the bill would ""make it easier for the government to spy on Americans.""","Rep. Louise Slaughter, D-N.Y., said she was ""shocked"" by the news of the attack, which she said was ""a terrible tragedy","Rep. Louise Slaughter, D-N.Y., said she was ""shocked"" by the attack, which she said was ""a terrible tragedy.""","Rep. Louise Slaughter, D-N.Y., said she was ""shocked"" by the attack, which she said was ""a terrible tragedy.""","Rep. Louise Slaughter, D-N.Y., said she was ""shocked"" by the attack, which she said was ""a terrible tragedy.""","Rep. Louise Slaughter, D-N.Y., said she was ""shocked"" by the attack, which she said was ""a terrible tragedy.""","Rep. Louise Slaughter, D-N.Y., said she was ""shocked"" by the attack, which she said was ""a terrible tragedy."""
The legislation opens the way for police and other personnel to be deployed to the Solomons and to carry out law enforcement functions .,""" Once the legislation enters into force , it opens the way for police and other personnel to be deployed to Solomon Islands and to carry out law-enforcement functions .",The legislation opens the way for the state to collect a $1.5 billion annual tax on the sale of recreational marijuana. The bill also allows the state to,"The legislation opens the way for the state to collect a $1.5 billion annual tax on the sale of recreational marijuana, and the bill also allows the state","The legislation opens the way for the state to collect a $1.5 billion annual tax on the sale of recreational marijuana, and the bill also allows the state","The legislation opens the way for the state to collect a $1.5 billion annual tax on the sale of recreational marijuana, and the bill also allows the state","The legislation opens the way for the state to collect a $1.5 billion annual tax on the sale of recreational marijuana, and the bill also allows the state","The legislation opens the way for the state to collect a $1.5 billion annual tax on the sale of recreational marijuana, and the bill also allows the state","The legislation opens the way for the government to take control of the country's borders and to impose a system of mandatory detention for asylum seekers. The bill,",The legislation opens the way for the government to take control of the country's borders and to institute a system of mandatory detention for asylum seekers.,The legislation opens the way for the government to take control of the country's borders and institute a system of mandatory detention for asylum seekers.,The legislation opens the way for the government to take control of the country's borders and institute a system of mandatory detention for asylum seekers.,The legislation opens the way for the government to take control of the country's borders and institute a system of mandatory detention for asylum seekers.,The legislation opens the way for the government to take control of the country's borders and institute a system of mandatory detention for asylum seekers.
WinFS will require that applications be rewritten to exploit such capabilities .,"However , applications will have to be rewritten to take advantage of such capabilities .","WinFS will require that you have a copy of the Windows 10 ISO file. If you have a copy of the Windows 10 ISO file, you can use the","WinFS will require that you have a copy of the Windows 10 ISO file. If you don't, then you can use the",WinFS will require that you have a copy of the Windows 10 ISO file. If you don't then you can use the,WinFS will require that you have a copy of the Windows 10 ISO file. If you don't then you can use the,WinFS will require that you have a copy of the Windows 10 ISO file. If you don't then you can use the,WinFS will require that you have a copy of the Windows 10 ISO file. If you don't then you can use the,WinFS will require that you have a WinFS-enabled computer. WinFS is a file system that is designed to be used with Windows. It is,WinFS will require a WinFS-enabled computer. WinFS is a file system that is designed to be used with Windows.,WinFS will require a WinFS-enabled computer. WinFS is a file system that is designed to be used with Windows.,WinFS will require a WinFS-enabled computer. WinFS is a file system that is designed to be used with Windows.,WinFS will require a WinFS-enabled computer. WinFS is a file system that is designed to be used with Windows.,WinFS will require a WinFS-enabled computer. WinFS is a file system that is designed to be used with Windows.
"Those in their twenties who ejaculated more than five times a week were one-third less likely to develop aggressive prostate cancer later in life , they say .",Those who ejaculated more than five times a week were a third less likely to develop serious prostate cancer in later life .,Those in their twenties who are not in a relationship are more likely to be in a relationship than those in their thirties. The study also found that those,Those in their twenties who are not in relationships are more likely to be in a relationship than those in their thirties.,Those in their twenties who are not in relationships are more likely to be in a relationship than those in their thirties.,Those in their twenties who are not in relationships are more likely to be in a relationship than those in their thirties.,Those in their twenties who are not in relationships are more likely to be in a relationship than those in their thirties.,Those in their twenties who are not in relationships are more likely to be in a relationship than those in their thirties.,Those in their twenties who are still living with their parents are the most likely to be in debt. The average student loan debt in the US is $27,Those in their twenties who are still living with their parents are the most likely to be in debt. The average student loan debt in the US is $27.,Those in their twenties who are still living with their parents are the most likely to be in debt. The average student loan debt in the US is $27.,Those in their twenties who are still living with their parents are the most likely to be in debt. The average student loan debt in the US is $27.,Those in their twenties who are still living with their parents are the most likely to be in debt. The average student loan debt in the US is $27.,Those in their twenties who are still living with their parents are the most likely to be in debt. The average student loan debt in the US is $27.
"About 25 countries have signed in the past four months , and about half of those have been signed in the past few weeks .","According to the State Department list , about 25 nations have signed bilateral agreements in the past four months , about half in the past three weeks .","About 25 countries have signed the Paris Agreement, which aims to limit global warming to 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial levels.","About 25 countries have signed the Paris Agreement, which aims to limit global warming to 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial levels.","About 25 countries have signed the Paris Agreement, which aims to limit global warming to 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial levels.","About 25 countries have signed the Paris Agreement, which aims to limit global warming to 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial levels.","About 25 countries have signed the Paris Agreement, which aims to limit global warming to 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial levels.","About 25 countries have signed the Paris Agreement, which aims to limit global warming to 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial levels.","About 25 countries have signed up to the United Nations’ Sustainable Development Goals (SDGs), which aim to end poverty, hunger, inequality and climate change by 2030","About 25 countries have signed up to the Sustainable Development Goals (SDG), which aim to end poverty, hunger, inequality and climate change by 2030.","About 25 countries have signed up to the Sustainable Development Goals (SDG), which aim to end poverty, hunger, inequality and climate change by 2030.","About 25 countries have signed up to the Sustainable Development Goals (SDG), which aim to end poverty, hunger, inequality and climate change by 2030.","About 25 countries have signed up to the Sustainable Development Goals (SDG), which aim to end poverty, hunger, inequality and climate change by 2030.","About 25 countries have signed up to the Sustainable Development Goals (SDG), which aim to end poverty, hunger, inequality and climate change by 2030."
In turn SuSE will license Java 2 Standard Edition while also formalising an existing agreement to distribute Sun 's Java Virtual Machine for running Java applications .,"Nuremberg , Germany-based SuSE will license Sun 's Java 2 Standard Edition ( J2SE ) and ship Sun 's Java Virtual Machine across its Linux software line .",In turn SuSE will provide the necessary support to the project. The project is expected to be completed in the second half of 2017. The project is,"In turn, SuSE will provide the necessary support to the project, which is expected to be completed in the second half of 2017.","In turn, SuSE will provide the necessary support to the project, which is expected to be completed in the second half of 2017.","In turn, SuSE will provide the necessary support to the project, which is expected to be completed in the second half of 2017.","In turn, SuSE will provide the necessary support to the project, which is expected to be completed in the second half of 2017.","In turn, SuSE will provide the necessary support to the project, which is expected to be completed in the second half of 2017.",In turn SuSE will be able to offer a more complete set of tools for developers to build and deploy applications. The new SuSE Linux distribution will be,"In turn, SuSE will be able to offer a more complete set of tools for developers to build and deploy applications. The new SuSE Linux distribution will be","In turn, SuSE will be able to offer a more complete set of tools for developers to build and deploy applications. The new SuSE Linux distribution will be","In turn, SuSE will be able to offer a more complete set of tools for developers to build and deploy applications. The new SuSE Linux distribution will be","In turn, SuSE will be able to offer a more complete set of tools for developers to build and deploy applications. The new SuSE Linux distribution will be","In turn, SuSE will be able to offer a more complete set of tools for developers to build and deploy applications. The new SuSE Linux distribution will be"
"Contrary to what PeopleSoft management would have you believe , Oracle intends to fully support PeopleSoft customers and products for many years to come . ""","Ellison said that contrary to the contentions of PeopleSoft management , Oracle intends to "" fully support PeopleSoft customers and products "" for many years to come .","Contrary to what People for the Ethical Treatment of Animals (PETA) claims, the animals in the video are not being tortured. The video was shot by a","Contrary to what People for the Ethical Treatment of Animals (PETA) claims, the animals in the video are not being tortured.","Contrary to what People for the Ethical Treatment of Animals (PETA) claims, the animals in the video are not being tortured.","Contrary to what People for the Ethical Treatment of Animals (PETA) claims, the animals in the video are not being tortured.","Contrary to what People for the Ethical Treatment of Animals (PETA) claims, the animals in the video are not being tortured.","Contrary to what People for the Ethical Treatment of Animals (PETA) claims, the animals in the video are not being tortured.","Contrary to what People think, I don't think it's a bad thing to have a ""bad"" day. I think it's a good thing to have","Contrary to what people think, I don't think it's a bad thing to have a bad day. I think it’s a good thing to","Contrary to what people think, I don't think it's a bad thing to have a bad day. I think it’s a good thing to","Contrary to what people think, I don't think it's a bad thing to have a bad day. I think it’s a good thing to","Contrary to what people think, I don't think it's a bad thing to have a bad day. I think it’s a good thing to","Contrary to what people think, I don't think it's a bad thing to have a bad day. I think it’s a good thing to"
"If requested by outside authorities , however , the FCC will provide data from system audit logs to support external investigations of improper Internet use .","However , the agency said it will provide data from system audit logs to support external investigations of improper Internet use if requested by outside authorities .","If requested by outside authorities, the FBI will provide a copy of the report to the appropriate law enforcement agency. The FBI will not release the report to the public","If requested by outside authorities, the FBI will provide a copy of the report to the appropriate law enforcement agency, the agency said.","If requested by outside authorities, the FBI will provide a copy of the report to the appropriate law enforcement agency, it said.","If requested by outside authorities, the FBI will provide a copy of the report to the appropriate law enforcement agency, it said.","If requested by outside authorities, the FBI will provide a copy of the report to the appropriate law enforcement agency, it said.","If requested by outside authorities, the FBI will provide a copy of the report to the appropriate law enforcement agency, it said.","If requested by outside authorities, the government of the United States will provide assistance to the people of the Republic of China in the form of food, medicine, and other","If requested by outside authorities, the United States will provide assistance to the people of the Republic of China in the form of food, medicine and other","If requested by outside authorities, the United States will provide assistance to the people of the Republic of China in the form of food, medicine and other","If requested by outside authorities, the United States will provide assistance to the people of the Republic of China in the form of food, medicine and other","If requested by outside authorities, the United States will provide assistance to the people of the Republic of China in the form of food, medicine and other","If requested by outside authorities, the United States will provide assistance to the people of the Republic of China in the form of food, medicine and other"
"Under the 1973 Roe vs. Wade ruling , before a fetus could live outside the womb , the abortion decision was left to the woman and her physician .","Under the original Roe v. Wade ruling , the abortion decision was left to the woman and her physician before a fetus could live outside the womb .","Under the 1973 Roe vs. Wade decision, the Supreme Court ruled that a woman's right to an abortion is protected by the Constitution. The decision was a landmark","Under the Roe v. Wade decision, the Supreme Court ruled in 1973 that a woman's right to abortion is protected by the Constitution.","Under the Roe v. Wade decision, the Supreme Court ruled in 1973 that a woman's right to abortion is protected by the Constitution.","Under the Roe v. Wade decision, the Supreme Court ruled in 1973 that a woman's right to abortion is protected by the Constitution.","Under the Roe v. Wade decision, the Supreme Court ruled in 1973 that a woman's right to abortion is protected by the Constitution.","Under the Roe v. Wade decision, the Supreme Court ruled in 1973 that a woman's right to abortion is protected by the Constitution.","Under the 1973 Roe vs. Wade decision, the Supreme Court ruled that a woman has a constitutional right to an abortion. The decision was a landmark ruling that","Under the 1973 Roe v. Wade decision, the Supreme Court ruled that a woman has a constitutional right to abortion.","Under the Roe v. Wade decision, the Supreme Court ruled that a woman has a constitutional right to abortion.","Under the Roe v. Wade decision, the Supreme Court ruled that a woman has a constitutional right to abortion.","Under the Roe v. Wade decision, the Supreme Court ruled that a woman has a constitutional right to abortion.","Under the Roe v. Wade decision, the Supreme Court ruled that a woman has a constitutional right to abortion."
"It ended a diplomatic drought between the two nations , at odds for months over North Korea 's nuclear program and American demands that it cease .","The contact between the delegations ended a diplomatic drought between the two nations , at odds over the nuclear program and U.S. demands that it cease immediately .",It ended a diplomatic drought that had lasted more than a year. The two countries have been at odds since the United States and other Western nations imposed sanctions on Iran,It ended a diplomatic drought that had lasted for more than a year. The two countries have been at odds since the United States and other Western nations imposed sanctions on,It ended a diplomatic drought that had lasted for more than a year. The two countries have been at odds since the United States and other Western nations imposed sanctions on,It ended a diplomatic drought that had lasted for more than a year. The two countries have been at odds since the United States and other Western nations imposed sanctions on,It ended a diplomatic drought that had lasted for more than a year. The two countries have been at odds since the United States and other Western nations imposed sanctions on,It ended a diplomatic drought that had lasted for more than a year. The two countries have been at odds since the United States and other Western nations imposed sanctions on,It ended a diplomatic drought between the two countries. The two countries have been locked in a diplomatic standoff since the United States imposed sanctions on Iran in 2012.,"It ended a diplomatic drought between the two countries, which has been locked in a diplomatic standoff since the United States imposed sanctions on Iran in 2012.","It ended a diplomatic drought between the two countries, which has been locked in a diplomatic standoff since the United States imposed sanctions on Iran in 2012.","It ended a diplomatic drought between the two countries, which has been locked in a diplomatic standoff since the United States imposed sanctions on Iran in 2012.","It ended a diplomatic drought between the two countries, which has been locked in a diplomatic standoff since the United States imposed sanctions on Iran in 2012.","It ended a diplomatic drought between the two countries, which has been locked in a diplomatic standoff since the United States imposed sanctions on Iran in 2012."
"Thirty-eight percent of patients surveyed in five urban clinics believed the myth that cancer spreads when exposed to air during surgery , according to a poll to be published Tuesday .","Thirty-eight percent of cancer patients in five urban clinics believed the myth that the disease spreads when exposed to air during surgery , according to a survey .",Thirty-eight percent of the respondents said they would be willing to pay more for a product that was made in the U.S. The survey was conducted by,Thirty-eight percent of the respondents said they would be willing to pay more for a product made in the U.S.,Thirty-eight percent of the respondents said they would be willing to pay more for a product made in the U.S.,Thirty-eight percent of the respondents said they would be willing to pay more for a product made in the U.S.,Thirty-eight percent of the respondents said they would be willing to pay more for a product made in the U.S.,Thirty-eight percent of the respondents said they would be willing to pay more for a product made in the U.S.,"Thirty-eight percent of Americans say they are “very concerned” about the state of the nation’s economy, according to a new poll.","Thirty-eight percent of Americans say they are “very concerned” about the state of the nation's economy, according to a new poll.","Thirty-eight percent of Americans say they are “very concerned” about the state of the nation's economy, according to a new poll.","Thirty-eight percent of Americans say they are “very concerned” about the state of the nation's economy, according to a new poll.","Thirty-eight percent of Americans say they are “very concerned” about the state of the nation's economy, according to a new poll.","Thirty-eight percent of Americans say they are “very concerned” about the state of the nation's economy, according to a new poll."
"You have to dig deep and come up with the goods against guys who are out there competing with you . """,You have to dig deep and come up with the goods against guys that are out there competing with the best of us .,You have to dig deep to find the truth. The truth is that the world is a very dangerous place. The truth is that the world is a,You have to dig deep to find the truth. The truth is that the world is a very dangerous place.,You have to dig deep to find the truth. The truth is that the world is a very dangerous place.,You have to dig deep to find the truth. The truth is that the world is a very dangerous place.,You have to dig deep to find the truth. The truth is that the world is a very dangerous place.,You have to dig deep to find the truth. The truth is that the world is a very dangerous place.,You have to dig deep to find the good stuff. I’m not talking about the good stuff that’s in the middle of the pack,You have to dig deep to find good stuff. I'm not talking about the good stuff that's in the middle of the pack.,You have to dig deep to find good stuff. I'm not talking about the good stuff that's in the middle of the pack.,You have to dig deep to find good stuff. I'm not talking about the good stuff that's in the middle of the pack.,You have to dig deep to find good stuff. I'm not talking about the good stuff that's in the middle of the pack.,You have to dig deep to find good stuff. I'm not talking about the good stuff that's in the middle of the pack.
"They said they were not advocating the changes yet , but believed they are worth considering — especially as NATO expands to 26 members .","The sponsors said they were not advocating the changes yet , but believed it was worth considering - especially as NATO expands to 26 members .","They said they were not aware of any other incidents involving the same group of people. The group of men were seen on the video walking around the area, and",They said they were not aware of any other incidents involving the same group of people. The group of men were seen on the video walking around the area and,They said they were not aware of any other incidents involving the same group of people seen in the video.,They said they were not aware of any other incident involving the same group of people seen in the video.,They said they were not aware of any other incident involving the same group of people seen in the video.,They said they were not aware of any other incident involving the same group of people seen in the video.,"They said they were not going to do it. I know, but I'm just saying that it's a possibility.","They said they were not going to do it. I know, but I'm just saying that it's a possibility.","They said they were not going to do it. I know, but I'm just saying that it's a possibility.","They said they were not going to do it. I know, but I'm just saying that it's a possibility.","They said they were not going to do it. I know, but I'm just saying that it's a possibility.","They said they were not going to do it. I know, but I'm just saying that it's a possibility."
"Samudra , 33 , a textile salesman , is also charged with the church bombings across Indonesia on Christmas Eve , 2000 , in which 19 people died .","Samudra , 33 , a textile salesman , is also charged with a series of church bombings across Indonesia on Christmas Eve , 2000 , when 19 people were killed .","Samudra, 33, 1, (1),. S. M. K. Srivastava, S. S. Srivastava","Samudra, 33, 1, (1. ) S. M. Srivastava, S. S.","Samudra, 33, 1, ( 1. M. Srivastava, S. S.","Samudra, 33, 1 ( 1. M. Srivastava, S. S.","Samudra, 33, 1 ( 1. M. Srivastava, S. S.","Samudra, 33, 1 ( 1. M. Srivastava, S. S.","Samudra, 33, is a software engineer at a large multinational company. He is married and has a son. He is a vegetarian and has a strong belief","Samudra, 33, is a software engineer at a large multinational company and is married and has a son. He is vegetarian and has strong beliefs.","Samudra, 33, is a software engineer at a large multinational company and is married and has a son. He is vegetarian and has strong beliefs.","Samudra, 33, is a software engineer at a large multinational company and is married and has a son. He is vegetarian and has strong beliefs.","Samudra, 33, is a software engineer at a large multinational company and is married and has a son. He is vegetarian and has strong beliefs.","Samudra, 33, is a software engineer at a large multinational company and is married and has a son. He is vegetarian and has strong beliefs."
"If you 're over here thinking this problem has been blown out of proportion by the media , you are wrong .",""" If you think this problem has been blown out of proportion by the media , you are wrong . ""","If you're over the age of 18, you can't be a member of the club. ""We're not a club for people who are under 18","If you're over the age of 18, you can't be a member of the club, he said.","If you're over the age of 18, you can't be a member of the club, he said.","If you're over the age of 18, you can't be a member of the club, he said.","If you're over the age of 18, you can't be a member of the club, he said.","If you're over the age of 18, you can't be a member of the club, he said.","If you're over 18, you can get a free copy of the game from the PSN store. I'm not sure if I'm over 18,","If you're over 18, you can get a free copy of the game from the PSN store. I'm not sure if I'm over 18.","If you're over 18, you can get a free copy of the game from the PSN store. I'm not sure if I'm over 18.","If you're over 18, you can get a free copy of the game from the PSN store. I'm not sure if I'm over 18.","If you're over 18, you can get a free copy of the game from the PSN store. I'm not sure if I'm over 18.","If you're over 18, you can get a free copy of the game from the PSN store. I'm not sure if I'm over 18."
Microsoft has proposed a work-around that consumers and enterprises should implement until a new patch is released .,"In lieu of a direct patch , Microsoft has proposed a workaround that consumers can implement until a new patch is released .","Microsoft has proposed a work-around for the problem, but it's not a perfect one. The company is proposing to allow users to disable the ""always on","Microsoft has proposed a solution for the problem, but it's not a perfect one. The company is asking to allow users to disable the ""always on"" feature","Microsoft has proposed a solution for the problem, but it's not a perfect one. The company is asking to allow users to disable the ""always on"" feature","Microsoft has proposed a solution for the problem, but it's not a perfect one. The company is asking to allow users to disable the ""always on"" feature","Microsoft has proposed a solution for the problem, but it's not a perfect one. The company is asking to allow users to disable the ""always on"" feature","Microsoft has proposed a solution for the problem, but it's not a perfect one. The company is asking to allow users to disable the ""always on"" feature",Microsoft has proposed a work-around for the Windows 10 April 2018 Update that would allow users to install the update without having to restart their computers. The company,Microsoft has proposed a work-around for the Windows 10 April 2018 update that would allow users to install the update without having to restart their computers.,Microsoft has proposed a work-around for the Windows 10 April 2018 update that would allow users to install the update without having to restart their computers.,Microsoft has proposed a work-around for the Windows 10 April 2018 update that would allow users to install the update without having to restart their computers.,Microsoft has proposed a work-around for the Windows 10 April 2018 update that would allow users to install the update without having to restart their computers.,Microsoft has proposed a work-around for the Windows 10 April 2018 update that would allow users to install the update without having to restart their computers.
"Frank Quattrone , the former Credit Suisse First Boston technology investment-banking guru , reportedly pleaded not guilty Tuesday to charges of obstruction of justice and witness tampering .",NEW YORK - ( Dow Jones ) - Former star investment banker Frank Quattrone pleaded not guilty Tuesday to criminal charges of obstruction of justice and witness tampering .,"Frank Quattrone, The Role of the Brain in the Development of the Social Brain, The Wiley Blackwell Handbook of Social Neuroscience, (1-31),.","Frank Quattrone, The role of the brain in the development of the social brain, The Wiley Blackwell Handbook of Social Neuroscience (1-31 ).","Frank Quattrone, The role of the brain in the development of the social brain, The Wiley Blackwell Handbook of Social Neuroscience ( 1-31 ).","Frank Quattrone, The role of the brain in the development of the social brain, The Wiley Blackwell Handbook of Social Neuroscience ( 1-31 ).","Frank Quattrone, The role of the brain in the development of the social brain, The Wiley Blackwell Handbook of Social Neuroscience ( 1-31 ).","Frank Quattrone, The role of the brain in the development of the social brain, The Wiley Blackwell Handbook of Social Neuroscience ( 1-31 ).","Frank Quattrone, the man who was the first to discover the existence of the “black hole” in the center of the Milky Way galaxy, has","Frank Quattrone, the man who was the first to discover the existence of the black hole at the center of the Milky Way galaxy, has","Frank Quattrone, the man who was the first to discover the existence of the black hole at the center of the Milky Way galaxy, has","Frank Quattrone, the man who was the first to discover the existence of the black hole at the center of the Milky Way galaxy, has","Frank Quattrone, the man who was the first to discover the existence of the black hole at the center of the Milky Way galaxy, has","Frank Quattrone, the man who was the first to discover the existence of the black hole at the center of the Milky Way galaxy, has"
"Before addressing the economy , Bush discussed the terrorist attacks in Saudi Arabia , which killed as many as 29 people , including seven Americans .","The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people , including seven Americans .","Before addressing the economy, the president said he was ""very concerned"" about the ""unprecedented"" drop in the price of oil, which has been a major factor","Before addressing the economy, the president said he was ""very concerned"" about the ""unprecedented"" drop in the price of oil, which has been a","Before addressing the economy, the president said he was ""very concerned"" about the ""unprecedented"" drop in the price of oil, which has been a","Before addressing the economy, the president said he was ""very concerned"" about the ""unprecedented"" drop in the price of oil, which has been a","Before addressing the economy, the president said he was ""very concerned"" about the ""unprecedented"" drop in the price of oil, which has been a","Before addressing the economy, the president said he was ""very concerned"" about the ""unprecedented"" drop in the price of oil, which has been a","Before addressing the economy, the government should first address the issue of the rising unemployment rate. The unemployment rate in India has been on the rise for the past","Before addressing the economy, the government should first address the issue of the rising unemployment rate in India, which has been on the rise for the past few years.","Before addressing the economy, the government should first address the issue of the rising unemployment rate in India, which has been on the rise for the past few years.","Before addressing the economy, the government should first address the issue of the rising unemployment rate in India, which has been on the rise for the past few years.","Before addressing the economy, the government should first address the issue of the rising unemployment rate in India, which has been on the rise for the past few years.","Before addressing the economy, the government should first address the issue of the rising unemployment rate in India, which has been on the rise for the past few years."
